100000 100
15.7375 0
15.4157 0.321776
15.2814 0.229225
15.2701 0.162482
15.0083 0.290475
14.9337 0.248613
15.0223 0.228007
15.1611 0.241352
15.1115 0.218556
15.0817 0.197732
15.0003 0.196505
15.0214 0.180618
15.045 0.167805
15.0392 0.155464
14.9702 0.160352
14.9757 0.150099
14.8863 0.16697
14.9503 0.16994
14.9448 0.16084
14.9222 0.154252
14.9246 0.146743
14.9498 0.142152
14.9184 0.139416
14.9126 0.133605
14.915 0.128173
14.934 0.124597
14.9584 0.122358
14.9834 0.120512
14.9902 0.116486
14.9864 0.112602
14.9892 0.108947
15.0195 0.109731
15.0006 0.108015
15.0104 0.10525
15.0066 0.10227
14.9784 0.103326
14.9845 0.100683
14.9989 0.0990511
15.0039 0.0966046
15.0018 0.0941816
14.9777 0.0949668
14.9854 0.0929986
15.0048 0.092849
15.0258 0.0931314
15.0112 0.0922145
14.992 0.0921952
14.9914 0.0902148
14.9806 0.0889661
14.9524 0.0915995
14.9575 0.0898986
14.9619 0.0882275
14.9619 0.0865142
14.9604 0.084879
14.9531 0.083617
14.9689 0.0836063
14.9481 0.0846991
14.9539 0.0834006
14.9481 0.0821561
14.9646 0.0824154
14.9475 0.0827997
14.9364 0.0821874
14.9388 0.080886
14.938 0.0795962
14.9519 0.0795775
14.9672 0.0798283
14.9615 0.0788212
14.9692 0.0780236
14.9669 0.0769048
14.9689 0.0758097
14.964 0.0748791
14.9742 0.0745166
14.9988 0.0774973
15.0105 0.0773099
15.0134 0.0763127
15.0141 0.0752921
15.011 0.074361
15.0097 0.0733996
15.0147 0.0726203
15.0122 0.0717392
15.0162 0.0709519
15.0192 0.070136
15.0114 0.0697128
15.0098 0.0688869
15.0063 0.0681512
14.9998 0.0676613
14.9937 0.067145
14.9844 0.0670114
14.9816 0.0663048
14.9827 0.0655634
14.981 0.0648523
14.9748 0.0644314
14.9735 0.0637404
14.9743 0.0630561
14.9757 0.062397
14.98 0.0618845
14.9891 0.0619144
15.0031 0.0628617
15.0026 0.0622194
14.9993 0.0616739
14.9914 0.0615667
