5.45187 0
5.45647 0.00460195
5.48025 0.0239207
5.45614 0.0294501
5.40836 0.0529455
5.34797 0.0742672
5.45236 0.121805
5.50447 0.117656
5.4554 0.114782
5.44575 0.103117
5.4269 0.0951584
5.41425 0.0877839
5.41119 0.0808074
5.38538 0.0791387
5.38124 0.0737903
5.38571 0.0691691
5.38623 0.0649752
5.38742 0.0612707
5.41075 0.0624753
5.42374 0.0606762
5.41664 0.0581493
5.43584 0.0586742
5.43343 0.0561171
5.42912 0.0539
5.43084 0.0517275
5.44655 0.0521231
5.45863 0.0515893
5.4537 0.0499564
5.4528 0.0482113
5.45073 0.0466225
5.46009 0.0460536
5.45397 0.0450091
5.46009 0.0440508
5.47066 0.0440246
5.46993 0.0427546
5.47251 0.0416306
5.46529 0.0411298
5.47484 0.0411568
5.47242 0.0401605
5.47605 0.0393118
5.47481 0.0383612
5.46924 0.0378491
5.46904 0.0369589
5.4615 0.0368882
5.45045 0.037715
5.4462 0.0371297
5.44293 0.0364779
5.43313 0.0370321
5.4358 0.0363668
5.43008 0.0360872
5.42843 0.035411
5.43895 0.0362808
5.44732 0.0365614
5.44639 0.03589
5.45054 0.0354751
5.4593 0.0359185
5.46219 0.0354014
5.46098 0.0348067
5.45073 0.0357148
5.45654 0.0355918
5.46476 0.035957
5.46648 0.0354138
5.46472 0.0348915
5.46902 0.0346097
5.4714 0.0341562
5.47082 0.0336397
5.4682 0.033237
5.46652 0.032788
5.46338 0.0324609
5.46126 0.0320645
5.46043 0.0316205
5.45379 0.0318767
5.4485 0.0318793
5.44859 0.0314457
5.44907 0.0310273
5.44831 0.0306257
5.45191 0.0304397
5.4513 0.0300531
5.44849 0.0298032
5.44712 0.0294601
5.45019 0.0292555
5.45068 0.0289008
5.45388 0.0287284
5.45717 0.0285752
5.45618 0.0282545
5.46152 0.0284299
5.46293 0.0281367
5.4631 0.0278157
5.4687 0.0280651
5.47134 0.0278771
5.47605 0.0279675
5.48198 0.02829
5.48437 0.0280862
5.48113 0.0279734
5.48766 0.0284359
5.48995 0.0282315
5.49031 0.0279413
5.49016 0.0276551
5.48728 0.0275255
5.48786 0.0272551
