#     GEN:            L2:          <L2>:
       476        56.2795        56.9605
       477        56.2795        56.4569
       478        56.2795        56.4346
       479        56.2795        56.7932
       480        56.2795        56.8771
       481        56.2795        57.1061
       482        56.2795        56.9352
       483        56.2795        57.0876
       484        56.2795        57.8077
       485        56.2795        57.5667
       486        56.2795        57.1586
       487        56.2795        57.9972
       488        56.2795          56.93
       489        56.2795        57.4603
       490        56.2795        56.8678
       491        56.2795         56.396
       492        56.2795        56.6358
       493        56.2795        56.7072
       494        56.2795        56.9826
       495        56.2795        56.3707
       496        56.2795        56.2795
       497        56.2795        56.3747
       498        56.2795        56.6918
       499        56.2795        56.9714
       500        56.2795        56.3242
       501        56.2795        56.6772
       502        56.2795        57.0008
       503        56.2795        57.7138
       504        56.2795        58.0904
       505        56.2795        56.6927
       506        56.2795        56.6909
       507        56.2795        56.7041
       508        56.2795        56.3727
       509        56.2795        56.3708
       510        56.2795        56.4067
       511        56.2795        57.3989
       512        56.2795        56.7925
       513        56.2795        56.3378
       514        56.2795        56.2974
       515        56.2795        56.3046
       516        56.2795        56.2795
       517        56.2795        56.2965
       518        56.2795        56.5649
       519        56.2795        56.3081
       520        56.2795        56.3342
       521        56.2795        56.4575
       522        56.2795        56.7366
       523        56.2795        56.9735
       524        56.2795        56.8634
       525        56.2795        58.0143
       526        56.2795        57.2105
       527        56.2795        56.8744
       528        56.2795        56.9455
       529        56.2795        56.5433
       530        56.2795        56.8497
       531        56.2795        56.7227
       532        56.2795        56.4978
       533        56.2795         56.428
       534        56.2795        56.6609
       535        56.2795        56.7929
       536        56.2795        57.5619
       537        56.2795        56.9079
       538        56.2795        56.4261
       539        56.2795        56.4856
       540        56.2795        56.6268
       541        56.2795        56.3029
       542        56.2795        57.2667
       543        56.2795        56.8492
       544        56.2795        56.5374
       545        56.2795        56.3102
       546        56.2795         56.471
       547        56.2795        56.5286
       548        56.2795         56.346
       549        56.2795        56.3216
       550        56.2795        56.2855
       551        56.2795        56.4632
       552        56.2795         56.362
       553        56.2795         56.282
       554        56.2795        56.2795
       555        56.2795        56.3117
       556        56.2795        56.7211
       557        56.2795         56.719
       558        56.2795        57.0096
       559        56.2795        56.3912
       560        56.2795        56.6938
       561        56.2795        56.3854
       562        56.2795        56.3698
       563        56.2795        56.3304
       564        56.2795        57.1758
       565        56.2795        57.7251
       566        56.2795        56.9709
       567        56.2795        58.3612
       568        56.2795        59.6549
       569        56.2795        57.0681
       570        56.2795        56.7945
       571        56.2795        56.6474
       572        56.2795        56.9417
       573        56.2795         56.608
       574        56.2795        56.8833
       575        56.2795         56.672
       576        56.2795        57.0111
       577        56.2795        56.2795
       578        56.2795        56.4917
       579        56.2795        56.5337
       580        56.2795        56.4637
       581        56.2795        57.2855
       582        56.2795        57.1501
       583        56.2795        57.3132
       584        56.2795          56.83
       585        56.2795        56.5863
       586        56.2795         57.376
       587        56.2795        57.7112
       588        56.2795        56.7276
       589        56.2795        58.1299
       590        56.2795        57.1091
       591        56.2795        56.9581
       592        56.2795        58.6852
       593        56.2795        59.2891
       594        56.2795        58.9101
       595        56.2795        58.0423
       596        56.2795        57.9268
       597        56.2795        56.6291
       598        56.2795        56.8228
       599        56.2795        56.6019
       600        56.2795        56.8515
       601        56.2795        56.4566
       602        56.2795        56.3002
       603        56.2795        56.4022
       604        56.2795        56.3885
       605        56.2795        56.5416
       606        56.2795        56.3907
       607        56.2795         56.312
       608        56.2795        57.6865
       609        56.2795        58.0838
       610        56.2795        57.4706
       611        56.2795        56.7157
       612        56.2795        56.8737
       613        56.2795        57.0158
       614        56.2795        56.8512
       615        56.2795        56.8705
       616        56.2795        56.6239
       617        56.2795        56.7277
       618        56.2795          57.58
       619        56.2795        56.5883
       620        56.2795        57.5419
       621        56.2795        56.9413
       622        56.2795        57.4734
       623        56.2795        56.8062
       624        56.2795        57.2927
       625        56.2795        56.5786
       626        56.2795        57.0393
       627        56.2795        56.4368
       628        56.2795        56.4009
       629        56.2795        56.8113
       630        56.2795        57.5098
       631        56.2795         57.601
       632        56.2795        57.5817
       633        56.2795        57.6741
       634        56.2795        56.5424
       635        56.2795        56.3795
       636        56.1233        56.5577
       637        56.1233        56.5454
       638        56.1233        57.0192
       639        56.1233        56.2276
       640        56.1233        56.1789
       641        56.1233        56.1918
       642        56.1233        56.5479
       643        56.1233        57.4142
       644        56.1233        57.0456
       645        56.1233        57.0458
       646        55.6626        56.5133
       647        55.6626        56.0957
       648        55.6626        56.0652
       649        55.6626        56.9426
       650        55.6626        55.8813
       651        55.6626        56.6647
       652        55.6626         56.002
       653        55.6626         56.117
       654        55.6626        56.7973
       655        55.6626        57.0741
       656        55.6626        56.4015
       657        55.6626        56.8101
       658        55.6626        56.5968
       659        55.6626        56.1871
       660        55.6626        56.0853
       661        55.6626        56.3407
       662        55.6626        55.7203
       663        55.6626        56.3754
       664        55.6626        56.4563
       665        55.6626        56.0826
       666        55.6626        55.7435
       667        55.6626         55.748
       668        55.6626        55.6966
       669        55.6626        55.8341
       670        55.6626        55.7245
       671        55.6626        55.8221
       672        55.6626        55.7796
       673        55.6626        56.1204
       674        55.6626        55.9033
       675        55.6626        55.7714
       676        55.6626        55.6626
       677        55.6626        55.8148
       678        55.6626        55.9286
       679        55.6626        56.4511
       680        55.6626        56.6059
       681        55.5601        56.4916
       682        55.5601        55.6709
       683        55.5601        55.6432
       684        55.5601        55.5976
       685        55.5601        55.6257
       686        55.5601        55.7861
       687        55.5601         55.738
       688        55.5601        56.1951
       689        55.5601        55.8822
       690        55.5601        56.1529
       691        55.5601        55.8626
       692        55.5601        56.2222
       693        55.5601         56.036
       694        55.5601        55.8708
       695        55.5601        56.0462
       696        55.4244        56.0337
       697        55.4244        55.7987
       698        55.4244        55.7849
       699        55.4244        55.9984
       700        55.4244        56.8014
       701        55.4244        55.9892
       702        55.4244        56.5443
       703        55.4244        56.4828
       704        55.4244        56.7348
       705        55.4244         56.258
       706        55.4244        55.7512
       707        55.4244        56.8484
       708        55.4244        55.8539
       709        55.3739        55.6067
       710        55.3739         55.649
       711        55.2377        55.9033
       712        55.2377        56.0121
       713        55.2377        55.9126
       714        55.2377        56.5993
       715        55.2377        56.3974
       716        55.2377        56.4588
       717        55.2377        55.8318
       718        55.2377        55.7867
       719        55.2377        56.1314
       720        55.2377        56.4476
       721        55.2377        57.1565
       722        55.2377        56.5394
       723        55.2377        55.7825
       724        55.2377        55.9924
       725        55.2377        57.0633
       726        55.2377        55.8011
       727        55.2377        55.5927
       728        55.2377        55.3848
       729        55.2377        55.4113
       730        55.2377        55.3725
       731        55.2377        55.4329
       732        55.2377        55.4659
       733        55.2377        55.3246
       734        55.2377        55.3248
       735        55.2377        55.9387
       736        55.2377        55.5336
       737        55.2377        55.9627
       738        55.2377        56.1476
       739        55.2377        55.7599
       740        55.2377        55.5626
       741        55.2377        55.7224
       742        55.2377        56.6369
       743        55.2377        56.1765
       744        55.2377        55.7732
       745        55.2377         55.861
       746        55.2377        55.6775
       747        55.2377        55.9473
       748        55.2377        56.0092
       749        55.2377        56.4232
       750        55.2377          56.14
       751        55.2377          55.64
       752        55.2377        56.4966
       753        55.2377        55.4242
       754        55.2377        55.4367
       755        55.2377        55.7401
       756        55.2377         55.935
       757        55.2377        55.5456
       758        55.2377        55.3399
       759        55.2377        55.2975
       760        55.1929        55.2412
       761        55.1929         55.767
       762        55.1929        55.3572
       763        55.1929        55.4651
       764        55.1929        55.5427
       765        55.1929        55.5834
       766        55.1929        56.4726
       767        55.1929        56.4651
       768        55.1929        55.3613
       769        55.1929        55.2397
       770        55.1929        55.5986
       771        55.1929        55.4864
       772        55.1929        55.3017
       773        55.1929        55.3937
       774        55.1929        55.2088
       775        55.1929        55.1929
       776        55.1929        55.1929
       777        55.1929        55.1929
       778        55.1929        55.2717
       779        55.1929        55.5646
       780        55.1929         58.179
       781        55.1929        56.5648
       782        55.1929        56.1272
       783        55.1929        56.2786
       784        55.1929        55.7031
       785        55.1929        56.9859
       786        55.1929        55.3767
       787        55.1929        55.3087
       788        55.1929        55.2735
       789        55.1929         55.371
       790        55.1929        55.3688
       791        55.1929        55.3865
       792        55.1929        55.7144
       793        55.1929        56.1456
       794        55.1929        57.0576
       795        55.1929        55.5446
       796        55.1929        55.9821
       797        55.1929        55.7909
       798        55.1929        55.2871
       799        55.1929        56.1459
       800        55.1929        55.3532
       801        55.1929        55.2629
       802        55.1929        56.0425
       803        55.1929        56.3711
       804        55.1929        56.5572
       805        55.1929        56.4534
       806        55.1929        55.9239
       807        55.1929        55.4549
       808        55.1929        55.3543
       809        55.1929        55.3502
       810        55.1929        55.2422
       811        55.1929        55.4453
       812        55.1929        55.8009
       813        55.1929        55.8368
       814        55.1929        56.9766
       815        55.1929        56.2322
       816        55.1929         56.635
       817        55.1929        56.3441
       818        55.1929        56.3502
       819        55.1929        56.6771
       820        55.1929         55.738
       821        55.1929        55.7377
       822        55.1929        55.6552
       823        55.1929        55.8157
       824        55.1929        56.6385
       825        55.1929        57.6241
       826        55.1929        55.5715
       827        55.1929        55.3614
       828        55.1929        55.3567
       829        55.1929        55.8549
       830        55.1929        56.0283
       831        55.1929        55.6298
       832        55.1929        56.1003
       833        55.1929        55.6923
       834        55.1929        55.7178
       835        55.1929        55.7128
       836        55.1929        55.5488
       837        55.1929          55.49
       838        55.1929        55.3862
       839        55.1929        55.2095
       840        55.1929        55.6022
       841        55.1929        55.6826
       842        55.1929        55.4432
       843        55.1929        55.2133
       844        55.1929        55.1929
       845        55.1929        55.2376
       846        55.1929        55.6065
       847        55.1929        56.3744
       848        55.1929        56.3237
       849        55.1929        55.8984
       850        55.1929        55.3709
       851        55.1929        56.3672
       852        55.1929        55.6555
       853        55.1929        55.2729
       854        55.1929        55.5656
       855        55.1929        55.4442
       856        55.1929        55.6576
       857        55.1929        55.7958
       858        55.1929        56.9407
       859        55.1929        55.6761
       860        55.1929         55.342
       861        55.1929        55.3564
       862        55.1929        55.6234
       863        55.1929        55.3569
       864        55.1929        55.6095
       865        55.1929        55.5229
       866        55.1929         55.277
       867        55.1929        55.5305
       868        55.1929        55.8787
       869        55.1929         56.031
       870        55.1929        56.0458
       871        55.1929         56.187
       872        55.1929        56.2926
       873        55.1929        55.6308
       874        55.1929        56.1657
       875        55.1929         55.962
       876        55.1929        55.5744
       877        55.1929          55.21
       878        55.1929        55.5933
       879        55.1929        55.5707
       880        55.1929        55.3462
       881        55.1929        55.7386
       882        55.1929        56.2001
       883        55.1929        55.6573
       884        55.1929        55.4114
       885        55.1929        56.3329
       886        55.1929        55.2397
       887        55.1929        55.6685
       888        55.1929        55.7424
       889        55.1929        56.2775
       890        55.1929        56.5588
       891        55.1929        55.5113
       892        55.1929        55.3114
       893        55.1929        55.4474
       894        55.1929         55.637
       895        55.1929        55.7026
       896        55.1929         55.516
       897        55.1929        55.5063
       898        55.1929        55.6996
       899        55.1929         56.599
       900        55.1929        55.9052
       901        55.1929         55.957
       902        55.1929        55.5287
       903        55.1929        55.5554
       904        55.1929        55.7513
       905        55.1929        55.4356
       906        55.1929        56.7164
       907        55.1929        55.3155
       908        55.1929        55.1965
       909        55.1929           55.2
       910        55.1929        55.7352
       911        55.1929        56.2247
       912        55.1929         56.347
       913        55.1929         56.095
       914        55.1929        56.4984
       915        55.1929        56.4584
       916        55.1929        56.2664
       917        55.1929        56.2124
       918        55.1929        57.4017
       919        55.1929        57.2699
       920        55.1929        56.8862
       921        55.1929        56.3753
       922        55.1929        56.3476
       923        55.1929        55.5068
       924        55.1929        55.4421
       925        55.1929        55.4085
       926        55.1929        55.4429
       927        55.1929        55.3777
       928        55.1929        55.4094
       929        55.1929        55.7423
       930        55.1929        55.4341
       931        55.1929        55.6955
       932        55.1929        55.2685
       933        55.1929        55.7971
       934        55.1929        55.4738
       935        55.1929        55.2882
       936        55.1929        55.3471
       937        55.1929        55.3111
       938        55.1929        55.6266
       939        55.1929        55.9257
       940        55.1929        55.9194
       941        55.1929        55.5443
       942        55.1929        55.9091
       943        55.1929        55.1929
       944        55.1929        55.3076
       945        55.1929        56.7988
       946        55.1929        57.6458
       947        55.1929        57.1496
       948        55.1929         56.665
       949        55.1929        55.4947
       950        55.1929        55.7217
       951        55.1929        55.3349
       952        55.1929        55.8575
       953        55.1929        55.6726
       954        55.1929        56.5183
       955        55.1929         56.274
       956        55.1929        55.5838
       957        55.1929        55.2504
       958        55.1929        55.2544
       959        55.1929        56.3047
       960        55.1929        55.7214
       961        55.1929         56.019
       962        55.1929        55.5119
       963        55.1929        55.3584
       964        55.1929        55.2064
       965        55.1929        55.6296
       966        55.1929        55.7805
       967        55.1929        55.9368
       968        55.1929        55.4706
       969        55.1929        55.2429
       970        55.1929        56.1809
       971        55.1929        55.3233
       972        55.1929        55.3572
       973        55.1929        55.2376
       974        55.1929        55.2607
       975        55.1929        55.3816
       976        55.1929        55.8557
       977        55.1929        55.5468
       978        55.1929        55.3315
       979        55.1929        55.2229
       980        55.1929        55.3103
       981        55.1929        55.6101
       982        55.1929        55.4156
       983        55.1929        56.0185
       984        55.1929        55.5037
       985        55.1929         56.375
       986        55.1929        55.7055
       987        55.1929        56.5942
       988        55.1929        56.5886
       989        55.1929        57.4064
       990        55.1929        56.1944
       991        55.1929        57.4586
       992        55.1929        56.3078
       993        55.1929        56.6887
       994        55.1929        56.7485
       995        55.1929        56.0381
       996        55.1929        55.3128
       997        55.1929        55.7455
       998        55.1929        55.3816
       999        55.1929         55.902
      1000        55.1929        55.3215
