#  DISTANCE:   ACTUAL_GOFR:   AVE_GOFR:      ERROR:
      1.5518       0.663577    0.668522  0.00197224
     1.57745        0.66291    0.669214  0.00182651
      1.6031        0.67241    0.674678  0.00147063
     1.62875       0.692858    0.687235  0.00228185
      1.6544       0.688924    0.700668   0.0025407
     1.68005       0.725983     0.72519  0.00230251
      1.7057       0.753977    0.750808  0.00199551
     1.73135       0.784427    0.780804  0.00191442
       1.757         0.8098    0.817659  0.00126266
     1.78265       0.864325    0.856228  0.00190803
      1.8083       0.902001    0.896238  0.00113504
     1.83395       0.943246    0.939053  0.00194509
      1.8596       0.983258    0.979845   0.0016426
     1.88525        1.01873     1.02078  0.00269596
      1.9109        1.05518     1.05817  0.00170989
     1.93655        1.10521     1.09659  0.00197227
      1.9622        1.12872     1.13035  0.00196993
     1.98785        1.17263     1.16183  0.00155337
      2.0135        1.19337     1.18527  0.00222189
     2.03915        1.20322     1.20197  0.00162118
      2.0648         1.2101     1.21158  0.00190727
     2.09045        1.21174     1.21502  0.00145341
      2.1161        1.20831     1.21031  0.00150221
     2.14174        1.19382     1.19352  0.00218174
     2.16739         1.1768     1.17531   0.0021983
     2.19304        1.15474     1.14929  0.00181913
     2.21869        1.12669      1.1232  0.00229849
     2.24434        1.09617     1.09466   0.0019835
     2.26999        1.06422     1.06811  0.00222069
     2.29564        1.04735     1.03603  0.00217788
     2.32129        1.01554     1.01364  0.00130575
     2.34694       0.987399    0.987623  0.00136942
     2.37259       0.961196     0.96563  0.00219465
     2.39824       0.944342    0.946363  0.00148776
     2.42389       0.928581    0.927918  0.00102845
     2.44954       0.916777    0.917194  0.00142814
     2.47519       0.905705    0.906884  0.00183862
     2.50084        0.89882    0.895573  0.00218021
     2.52649       0.884583    0.885702  0.00175162
     2.55214       0.881717    0.887069  0.00113541


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.62102e-05 1.19304e-05
    0.884913     0.00110046  0.00136029 0.000103991
    0.910562      0.0206136   0.0236595 0.000555509
    0.936212       0.165501    0.165307  0.00178986
    0.961861       0.555721    0.562668  0.00388414
    0.987511        1.17317     1.19552  0.00496404
     1.01316        1.84727     1.85675  0.00687092
     1.03881        2.33934     2.33505   0.0035674
     1.06446        2.56558     2.55636  0.00357862
     1.09011        2.57853     2.54864  0.00587092
     1.11576        2.43732     2.41689  0.00492271
     1.14141        2.22185     2.20016  0.00449479
     1.16706        1.98844     1.97829   0.0035238
     1.19271        1.76598     1.76293  0.00407537
     1.21836        1.57337     1.56093  0.00272908
     1.24401        1.39558     1.39299  0.00285402
     1.26966        1.25595     1.24349  0.00381007
     1.29531        1.11724     1.12359  0.00292007
     1.32096        1.02899      1.0236  0.00359249
     1.34661       0.947547    0.943615   0.0030571
     1.37226       0.873863    0.871373  0.00239412
     1.39791       0.819268    0.817029  0.00184185
     1.42355       0.765471     0.77132   0.0018647
      1.4492       0.724442    0.734402  0.00194259
     1.47485       0.699843    0.705544   0.0018845
      1.5005       0.670715    0.685596  0.00255512
     1.52615        0.66279     0.67565  0.00197726
      1.5518        0.65727    0.667585  0.00201853
     1.57745       0.655291    0.668054  0.00200933
      1.6031       0.668651    0.674176  0.00143127
     1.62875       0.669076    0.685722  0.00254444
      1.6544        0.69858    0.700494  0.00233493
     1.68005       0.719406    0.724708  0.00216049
      1.7057        0.73776    0.749721  0.00210469
     1.73135       0.772771    0.780134  0.00186824
       1.757       0.812952    0.817267  0.00121683
     1.78265       0.857681    0.856349  0.00175287
      1.8083       0.901749    0.896697  0.00112954
     1.83395       0.943705    0.939441  0.00182122
      1.8596       0.994867    0.981097  0.00192451
     1.88525        1.03424      1.0219  0.00269455
      1.9109        1.06695      1.0589  0.00171687
     1.93655        1.09984     1.09686  0.00182637
      1.9622        1.13315     1.13058  0.00181955
     1.98785        1.16586     1.16216  0.00145981
      2.0135        1.18942     1.18561  0.00206347
     2.03915        1.20997     1.20264  0.00161727
      2.0648        1.21936     1.21223  0.00185521
     2.09045        1.22856     1.21614  0.00171551
      2.1161        1.20835     1.21015   0.0013859
     2.14174        1.19924     1.19399  0.00205148
     2.16739        1.17684     1.17544  0.00201881
     2.19304         1.1557     1.14982  0.00174417
     2.21869        1.12364     1.12324  0.00210724
     2.24434        1.09527     1.09471  0.00181887
     2.26999        1.06757     1.06807  0.00203609
     2.29564        1.02752     1.03532  0.00210871
     2.32129        1.01422     1.01369  0.00119783
     2.34694       0.978311    0.986847  0.00145867
     2.37259       0.962313    0.965354   0.0020291
     2.39824       0.943574    0.946131  0.00138181
     2.42389       0.923716    0.927568  0.00100059
     2.44954       0.916681    0.917151  0.00130977
     2.47519       0.905055    0.906731  0.00169171
     2.50084       0.896546    0.895654  0.00200003
     2.52649       0.880826    0.885296  0.00165212
     2.55214        0.87912    0.886406  0.00121879


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.49633e-05 1.10777e-05
    0.884913     0.00132973  0.00135794 9.60179e-05
    0.910562      0.0225624   0.0235751 0.000519148
    0.936212       0.168082     0.16552  0.00166486
    0.961861       0.562591    0.562662  0.00358536
    0.987511        1.20969     1.19661  0.00470039
     1.01316        1.87627     1.85825  0.00650442
     1.03881        2.36809     2.33759  0.00409946
     1.06446        2.58111     2.55827  0.00377585
     1.09011         2.5652     2.54991  0.00555588
     1.11576        2.40458     2.41594  0.00463413
     1.14141        2.20628     2.20063  0.00417361
     1.16706        1.93967     1.97532  0.00432743
     1.19271         1.7393     1.76111  0.00414748
     1.21836        1.54427     1.55965   0.0028041
     1.24401        1.36785     1.39106  0.00322374
     1.26966        1.21354     1.24119  0.00415584
     1.29531        1.10361     1.12205  0.00307334
     1.32096        1.00886     1.02247  0.00349059
     1.34661       0.947864    0.943942  0.00283936
     1.37226        0.88048    0.872073  0.00231017
     1.39791       0.817927    0.817098  0.00170146
     1.42355       0.772275    0.771393  0.00172271
      1.4492       0.744616    0.735188  0.00194557
     1.47485       0.716235    0.706366  0.00191058
      1.5005       0.699821    0.686691  0.00258225
     1.52615       0.683217    0.676232  0.00190892
      1.5518       0.675566    0.668199   0.0019544
     1.57745       0.678177    0.668833  0.00199997
      1.6031       0.682847    0.674843  0.00146839
     1.62875       0.687891    0.685888  0.00235418
      1.6544       0.704785    0.700824  0.00217853
     1.68005       0.721671    0.724474  0.00200689
      1.7057       0.756372    0.750232  0.00200402
     1.73135       0.782762    0.780336  0.00173543
       1.757       0.819629    0.817448  0.00113671
     1.78265       0.861433     0.85674  0.00166108
      1.8083       0.901485    0.897066  0.00110106
     1.83395       0.943801    0.939776  0.00171173
      1.8596       0.976031    0.980707  0.00181549
     1.88525        1.01912     1.02168  0.00249572
      1.9109        1.06687     1.05951  0.00169075
     1.93655        1.10228     1.09728  0.00173278
      1.9622        1.13553     1.13096   0.0017189
     1.98785        1.15836     1.16187  0.00137648
      2.0135        1.17746     1.18499  0.00199777
     2.03915        1.19702     1.20221  0.00154962
      2.0648        1.21147     1.21217  0.00171343
     2.09045        1.21262     1.21587  0.00160482
      2.1161         1.2053     1.20977  0.00132848
     2.14174        1.18396     1.19322  0.00203358
     2.16739        1.16396     1.17456  0.00204745
     2.19304        1.13987     1.14906   0.0017701
     2.21869        1.11206     1.12238  0.00211331
     2.24434        1.08498     1.09396  0.00182644
     2.26999        1.05208     1.06684  0.00222002
     2.29564        1.03199     1.03506  0.00196202
     2.32129        1.00088      1.0127  0.00145522
     2.34694       0.982373    0.986503  0.00138648
     2.37259       0.963435    0.965206  0.00187837
     2.39824       0.949643    0.946401  0.00130165
     2.42389        0.93729    0.928316  0.00117019
     2.44954       0.918399    0.917247  0.00121253
     2.47519        0.90805    0.906833  0.00156461
     2.50084       0.896713    0.895735  0.00184784
     2.52649       0.894141    0.885976  0.00165923
     2.55214       0.902429    0.887639  0.00163337


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.38945e-05 1.03378e-05
    0.884913     0.00169655  0.00138213 9.21553e-05
    0.910562      0.0249875    0.023676 0.000491772
    0.936212       0.165501    0.165519  0.00154594
    0.961861       0.560107     0.56248  0.00333391
    0.987511        1.21194      1.1977  0.00449035
     1.01316         1.8619     1.85851  0.00604502
     1.03881        2.32553     2.33673   0.0038961
     1.06446        2.54036     2.55699  0.00371654
     1.09011        2.55067     2.54997   0.0051593
     1.11576        2.40305     2.41502  0.00439358
     1.14141        2.19454      2.2002  0.00389812
     1.16706        1.97885     1.97557  0.00402565
     1.19271        1.74762     1.76014  0.00396146
     1.21836        1.56483     1.56002  0.00262809
     1.24401        1.39254     1.39117  0.00299521
     1.26966        1.24641     1.24156  0.00387571
     1.29531        1.12698      1.1224  0.00287391
     1.32096        1.02526     1.02267  0.00324695
     1.34661        0.94531     0.94404  0.00263823
     1.37226       0.869649      0.8719  0.00215164
     1.39791       0.813939    0.816873  0.00159482
     1.42355       0.770379    0.771321  0.00160118
      1.4492       0.736769    0.735301  0.00180988
     1.47485       0.710656    0.706672  0.00179851
      1.5005       0.682453    0.686388  0.00241548
     1.52615       0.677297    0.676308  0.00177408
      1.5518        0.67066    0.668374  0.00182269
     1.57745       0.662217     0.66836  0.00191212
      1.6031       0.677063    0.675002  0.00137203
     1.62875        0.68785    0.686029  0.00219019
      1.6544       0.707081    0.701271  0.00206825
     1.68005       0.723986    0.724439  0.00186385
      1.7057       0.755755    0.750627   0.0018993
     1.73135       0.786786    0.780797  0.00167151
       1.757       0.813464    0.817164  0.00109056
     1.78265       0.861207    0.857059  0.00157278
      1.8083       0.892491    0.896739  0.00106978
     1.83395       0.932036    0.939223  0.00167637
      1.8596       0.977516    0.980479  0.00170006
     1.88525        1.02007     1.02157  0.00232011
      1.9109        1.07195      1.0604  0.00178835
     1.93655        1.09501     1.09711  0.00161655
      1.9622        1.13384     1.13117  0.00160836
     1.98785        1.15772     1.16157  0.00130974
      2.0135        1.18195     1.18477   0.0018668
     2.03915        1.19556     1.20173  0.00150979
      2.0648        1.22264     1.21292   0.0017465
     2.09045        1.21011     1.21546  0.00154202
      2.1161        1.20923     1.20974  0.00123416
     2.14174        1.19524     1.19337  0.00189341
     2.16739        1.17671     1.17471  0.00190695
     2.19304         1.1497      1.1491  0.00164426
     2.21869        1.11334     1.12173  0.00205869
     2.24434        1.09692     1.09417  0.00170817
     2.26999        1.06343      1.0666  0.00207479
     2.29564        1.03766     1.03525  0.00183064
     2.32129        1.00895     1.01243  0.00137566
     2.34694       0.996487    0.987216  0.00145936
     2.37259       0.962045     0.96498  0.00175773
     2.39824       0.944205    0.946244   0.0012181
     2.42389       0.921522    0.927831  0.00118296
     2.44954       0.917782    0.917285  0.00112652
     2.47519       0.905307    0.906724  0.00145665
     2.50084       0.892252    0.895487  0.00173253
     2.52649       0.884578    0.885876  0.00154372
     2.55214       0.888674    0.887713  0.00151837


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.29682e-05 9.69006e-06
    0.884913     0.00123802  0.00137252 8.65109e-05
    0.910562      0.0238616   0.0236883 0.000459143
    0.936212       0.166402    0.165578    0.001444
    0.961861       0.559331     0.56227  0.00311825
    0.987511        1.19176     1.19731  0.00420845
     1.01316        1.86253     1.85878  0.00564793
     1.03881         2.3038     2.33453  0.00420956
     1.06446          2.564     2.55745  0.00349803
     1.09011        2.56061     2.55068   0.0048639
     1.11576        2.38217     2.41283  0.00461424
     1.14141        2.21273     2.20103  0.00372671
     1.16706        1.97455     1.97551  0.00375785
     1.19271        1.75525     1.75982  0.00371079
     1.21836        1.55912     1.55996  0.00245357
     1.24401        1.40055     1.39179  0.00286007
     1.26966        1.25174     1.24224  0.00367621
     1.29531        1.12839      1.1228  0.00270991
     1.32096        1.02843     1.02305  0.00305311
     1.34661       0.949943    0.944433  0.00249153
     1.37226       0.874301     0.87206  0.00201415
     1.39791       0.810834     0.81647  0.00153847
     1.42355       0.772612    0.771407  0.00149674
      1.4492       0.728203    0.734828  0.00174998
     1.47485       0.701791    0.706347   0.0017078
      1.5005       0.694191    0.686908  0.00230978
     1.52615       0.685006    0.676888  0.00174799
      1.5518       0.672599    0.668656  0.00172279
     1.57745       0.672664    0.668647  0.00180605
      1.6031       0.686172    0.675746  0.00146883
     1.62875       0.693494    0.686526  0.00209997
      1.6544       0.698698    0.701099  0.00193747
     1.68005       0.728426    0.724705  0.00175843
      1.7057       0.749004    0.750518  0.00177576
     1.73135       0.780749    0.780794  0.00156008
       1.757       0.810428    0.816715  0.00110645
     1.78265       0.853365    0.856813  0.00148708
      1.8083       0.891909    0.896417  0.00104579
     1.83395       0.925769    0.938326  0.00178855
      1.8596       0.980216    0.980462  0.00158681
     1.88525        1.01173     1.02091  0.00225632
      1.9109        1.05817     1.06025  0.00167532
     1.93655        1.08865     1.09655   0.0016042
      1.9622        1.12891     1.13102  0.00150819
     1.98785        1.14549      1.1605  0.00160249
      2.0135        1.17734     1.18427  0.00180692
     2.03915        1.20634     1.20204  0.00144009
      2.0648        1.21156     1.21283  0.00163241
     2.09045        1.21394     1.21536  0.00144254
      2.1161        1.20606     1.20949  0.00117592
     2.14174        1.19383      1.1934  0.00176743
     2.16739         1.1861     1.17547  0.00192507
     2.19304        1.14881     1.14908  0.00153476
     2.21869         1.1265     1.12205  0.00194585
     2.24434         1.0975     1.09439  0.00160868
     2.26999        1.06442     1.06645  0.00194152
     2.29564        1.03948     1.03553  0.00173022
     2.32129        1.02151     1.01304  0.00141075
     2.34694       0.992992    0.987601  0.00141196
     2.37259       0.971275      0.9654   0.0016899
     2.39824       0.950173    0.946506  0.00116471
     2.42389       0.936313    0.928396  0.00123185
     2.44954       0.922989    0.917665  0.00111375
     2.47519       0.910746    0.906992  0.00138399
     2.50084       0.898917    0.895715  0.00163205
     2.52649       0.879402    0.885445  0.00149993
     2.55214       0.886259    0.887616  0.00142024


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.21577e-05 9.11826e-06
    0.884913    0.000733642  0.00133259 8.98477e-05
    0.910562      0.0220427   0.0235855 0.000441816
    0.936212       0.153621     0.16483  0.00153498
    0.961861       0.552733    0.561674  0.00297979
    0.987511        1.17733     1.19606  0.00412655
     1.01316        1.83867     1.85752    0.005433
     1.03881         2.3389     2.33481  0.00395532
     1.06446        2.51466     2.55478  0.00417878
     1.09011        2.56354     2.55148   0.0046259
     1.11576        2.40744     2.41249  0.00433814
     1.14141        2.22395     2.20247  0.00375891
     1.16706        1.98984      1.9764  0.00362823
     1.19271        1.78324     1.76128  0.00375653
     1.21836        1.58839     1.56174  0.00287242
     1.24401        1.40904     1.39287  0.00287729
     1.26966         1.2545     1.24301  0.00352538
     1.29531        1.12223     1.12277  0.00254078
     1.32096        1.02973     1.02347  0.00289063
     1.34661        0.94026    0.944173  0.00234942
     1.37226       0.885113    0.872876  0.00204682
     1.39791       0.810393     0.81609  0.00148847
     1.42355       0.774242    0.771584  0.00141365
      1.4492       0.740735    0.735197  0.00167911
     1.47485       0.694016    0.705576  0.00176643
      1.5005       0.680795    0.686526   0.0021968
     1.52615       0.670884    0.676513  0.00167854
      1.5518       0.654735    0.667786  0.00182162
     1.57745       0.659273    0.668061  0.00178567
      1.6031       0.663426    0.674976  0.00156592
     1.62875        0.67288    0.685673  0.00213491
      1.6544       0.688976    0.700342  0.00195894
     1.68005       0.715806    0.724149  0.00173427
      1.7057        0.73876    0.749784  0.00181047
     1.73135       0.767081    0.779937  0.00168159
       1.757       0.806148    0.816054  0.00121857
     1.78265       0.855026    0.856701  0.00139833
      1.8083       0.894633    0.896305 0.000986356
     1.83395       0.934096    0.938062  0.00169619
      1.8596       0.986944    0.980867   0.0015385
     1.88525        1.03309     1.02167  0.00224007
      1.9109        1.07427     1.06113   0.0017852
     1.93655        1.10672     1.09719  0.00162499
      1.9622        1.13472     1.13125  0.00143154
     1.98785        1.16176     1.16058  0.00150426
      2.0135        1.19006     1.18464  0.00172984
     2.03915        1.20379     1.20215  0.00135426
      2.0648         1.2213     1.21336  0.00161392
     2.09045        1.21753      1.2155  0.00135876
      2.1161         1.2078     1.20939  0.00110719
     2.14174        1.20317     1.19401  0.00175944
     2.16739        1.18701     1.17619  0.00193516
     2.19304        1.16595     1.15014  0.00176405
     2.21869        1.13532     1.12288   0.0019932
     2.24434        1.10531     1.09507  0.00164649
     2.26999        1.06832     1.06657  0.00182368
     2.29564        1.04558     1.03616  0.00173234
     2.32129        1.01418     1.01311   0.0013244
     2.34694       0.984472    0.987405  0.00133719
     2.37259       0.957209    0.964888     0.00166
     2.39824       0.939728    0.946082  0.00116641
     2.42389       0.931747    0.928606  0.00117252
     2.44954       0.911547    0.917283  0.00110785
     2.47519       0.900594    0.906592  0.00135402
     2.50084       0.884862    0.895037  0.00166505
     2.52649       0.872832    0.884657  0.00159998
     2.55214       0.875388    0.886852  0.00152328


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.14425e-05 8.60989e-06
    0.884913     0.00160484  0.00134861  8.5978e-05
    0.910562      0.0244245   0.0236348 0.000418574
    0.936212       0.154031    0.164195  0.00157065
    0.961861       0.538373    0.560303  0.00310376
    0.987511        1.17968      1.1951  0.00399466
     1.01316        1.83818     1.85639  0.00523121
     1.03881        2.31325     2.33354  0.00392062
     1.06446        2.56514     2.55539  0.00397714
     1.09011         2.5704     2.55259  0.00448568
     1.11576        2.42419     2.41318  0.00413722
     1.14141        2.20275     2.20248  0.00353783
     1.16706         2.0007     1.97783  0.00368567
     1.19271        1.77176      1.7619  0.00358573
     1.21836        1.56151     1.56172  0.00270349
     1.24401        1.40482     1.39357  0.00279253
     1.26966        1.25356     1.24363  0.00337225
     1.29531        1.14327     1.12397  0.00266214
     1.32096        1.03683     1.02426  0.00282533
     1.34661       0.948122    0.944405  0.00222268
     1.37226       0.872318    0.872843  0.00192668
     1.39791       0.818753    0.816247  0.00140913
     1.42355       0.765134    0.771205  0.00138046
      1.4492       0.739897    0.735473  0.00160294
     1.47485         0.7008    0.705295  0.00168471
      1.5005       0.682023    0.686261  0.00208349
     1.52615       0.661804    0.675648  0.00178897
      1.5518       0.654183    0.666986  0.00188202
     1.57745       0.661726    0.667689  0.00171908
      1.6031       0.667575    0.674541  0.00153313
     1.62875        0.67491     0.68504  0.00210111
      1.6544       0.701636    0.700418  0.00184518
     1.68005       0.713071    0.723497  0.00175041
      1.7057       0.752743    0.749958  0.00171232
     1.73135       0.783432    0.780142  0.00159519
       1.757       0.815546    0.816024  0.00114725
     1.78265       0.861399    0.856977   0.0013431
      1.8083       0.895533     0.89626  0.00092938
     1.83395       0.947207      0.9386  0.00167955
      1.8596       0.983372    0.981014  0.00145504
     1.88525         1.0287     1.02209  0.00214608
      1.9109        1.05863     1.06098  0.00168623
     1.93655        1.09565      1.0971   0.0015319
      1.9622        1.13527     1.13148  0.00136671
     1.98785        1.15697     1.16037  0.00143067
      2.0135        1.17741     1.18421  0.00167953
     2.03915        1.20227     1.20216  0.00127461
      2.0648        1.20425     1.21282  0.00160544
     2.09045        1.21262     1.21533  0.00128933
      2.1161        1.21035     1.20944   0.0010435
     2.14174        1.19418     1.19402  0.00165597
     2.16739        1.17953     1.17639  0.00183125
     2.19304        1.15976      1.1507  0.00174872
     2.21869        1.12567     1.12304  0.00188267
     2.24434        1.09517     1.09508  0.00154965
     2.26999        1.06737     1.06661  0.00171702
     2.29564        1.04324     1.03658  0.00167973
     2.32129        1.01942     1.01348  0.00129741
     2.34694       0.989479    0.987527  0.00126408
     2.37259       0.974885    0.965476  0.00166326
     2.39824       0.944548    0.945992  0.00110128
     2.42389       0.928141    0.928578  0.00110387
     2.44954       0.911582    0.916948  0.00109225
     2.47519       0.909538    0.906765  0.00128542
     2.50084        0.88728    0.894581  0.00162843
     2.52649       0.882463    0.884527  0.00151106
     2.55214       0.880305    0.886466  0.00148155


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.08068e-05   8.155e-06
    0.884913     0.00123802  0.00134246 8.14206e-05
    0.910562      0.0262001   0.0237774 0.000418879
    0.936212       0.172793    0.164673  0.00155433
    0.961861       0.594725    0.562216  0.00347082
    0.987511        1.25343     1.19834  0.00491469
     1.01316        1.91587     1.85969  0.00589266
     1.03881        2.36542     2.33531  0.00408344
     1.06446        2.57357      2.5564   0.0038823
     1.09011        2.55257     2.55259  0.00423648
     1.11576        2.39544     2.41219  0.00402307
     1.14141        2.15995     2.20012  0.00405427
     1.16706        1.92857     1.97509  0.00438053
     1.19271        1.71615     1.75936  0.00419159
     1.21836        1.53082     1.56001  0.00305018
     1.24401        1.34261     1.39074  0.00381135
     1.26966        1.20861     1.24168  0.00370369
     1.29531        1.10111      1.1227  0.00280099
     1.32096        1.01191     1.02357  0.00275042
     1.34661       0.939983    0.944159  0.00211272
     1.37226       0.868924    0.872626  0.00183191
     1.39791       0.814013    0.816123   0.0013363
     1.42355       0.782304    0.771821  0.00143489
      1.4492        0.74889    0.736219  0.00167828
     1.47485       0.720874    0.706161  0.00179974
      1.5005       0.700921    0.687076  0.00212096
     1.52615       0.694101    0.676673  0.00196146
      1.5518       0.681754    0.667806  0.00194811
     1.57745       0.686229    0.668719  0.00190735
      1.6031        0.68954    0.675374  0.00165902
     1.62875       0.703632    0.686073  0.00222383
      1.6544       0.717432    0.701363  0.00196995
     1.68005       0.739405    0.724381  0.00186294
      1.7057       0.767294    0.750921  0.00186854
     1.73135       0.793291    0.780873  0.00166544
       1.757       0.822234    0.816369   0.0011342
     1.78265       0.856777    0.856966  0.00126853
      1.8083       0.890098    0.895918 0.000938688
     1.83395       0.931502    0.938206  0.00163187
      1.8596       0.977776    0.980834  0.00138528
     1.88525         1.0193     1.02193  0.00203242
      1.9109        1.05543     1.06067  0.00162047
     1.93655         1.0911     1.09676  0.00148253
      1.9622        1.12095      1.1309  0.00141051
     1.98785        1.16251     1.16049  0.00135611
      2.0135        1.18215      1.1841  0.00159011
     2.03915        1.19685     1.20186  0.00123739
      2.0648        1.21057      1.2127  0.00152113
     2.09045        1.20371     1.21468  0.00136967
      2.1161        1.20151       1.209  0.00107458
     2.14174        1.18497     1.19352  0.00163843
     2.16739        1.16478     1.17574  0.00183966
     2.19304        1.13134     1.14963  0.00195456
     2.21869        1.11084     1.12237  0.00189634
     2.24434        1.08724     1.09464  0.00152347
     2.26999        1.06423     1.06648  0.00162671
     2.29564        1.03263     1.03636  0.00160066
     2.32129        1.01426     1.01352  0.00122605
     2.34694       0.993377    0.987852  0.00123492
     2.37259       0.968545    0.965647  0.00157957
     2.39824       0.944973    0.945935  0.00104156
     2.42389       0.936795    0.929035  0.00113301
