#     GEN:            L2:          <L2>:
       116        120.839        125.812
       117        119.742        123.661
       118        118.079        122.986
       119        116.232        122.542
       120        115.095        121.681
       121        113.249         120.23
       122        112.926        118.523
       123        111.162        116.538
       124        111.162        115.844
       125        110.956        114.887
       126        109.581        113.505
       127        108.797        112.361
       128        108.793        112.708
       129         107.59        112.545
       130        106.331        111.679
       131        105.632          110.5
       132        104.028        109.621
       133        104.025        109.827
       134        103.365        109.081
       135        102.923        107.775
       136        102.923        106.937
       137        102.371        105.972
       138        99.9351        105.436
       139        99.7046        104.856
       140        99.0437        105.116
       141        98.6801        104.648
       142        97.2497        104.495
       143        96.2252         103.53
       144        95.5738         103.14
       145        94.7026        101.902
       146        93.8817        100.172
       147        93.5647        98.9317
       148        93.5647        98.0374
       149        92.8218        97.0051
       150        90.2503        95.4798
       151        86.5685         95.334
       152        85.4137        94.3001
       153        84.4773        93.5966
       154        83.8821        91.1946
       155        83.2034        88.3545
       156        81.9254        87.8044
       157        80.4579         87.426
       158        80.4057        86.5602
       159        79.4812        85.2692
       160         79.429        83.8695
       161        78.8197        82.4126
       162        78.7727        81.1804
       163        78.1634         80.584
       164        76.6998        79.6095
       165        76.3978        79.0772
       166        75.4586        78.4684
       167        75.1566        78.1487
       168        74.0585        78.1877
       169        74.0585        77.4646
       170         73.231        77.0596
       171         73.231         76.345
       172         73.231        74.7345
       173        72.9518        74.2526
       174        72.9518        73.7122
       175        72.9518        73.7376
       176        72.0543        73.3282
       177        72.0543        73.3172
       178        72.0543        73.0622
       179        72.0543        72.4738
       180        72.0543        72.5997
       181        71.5745        72.8193
       182        70.2506        72.4134
       183        70.2506        72.6774
       184        70.2272        72.2662
       185        69.7286        72.1368
       186        69.7051        71.5399
       187        69.3682        70.8087
       188        69.3448        70.5179
       189        68.6708        70.2488
       190        68.6473        69.9434
       191        68.6473        69.7389
       192        67.9616        69.8363
       193        67.9616        69.2262
       194        67.3249        69.0278
       195        67.3249        69.1011
       196        66.8743        68.8668
       197        66.5153        68.4108
       198        66.0647        67.6673
       199        66.0647        67.5018
       200        66.0647         66.926
       201        65.9073        66.6745
       202        65.8134        66.6251
       203        65.8134         66.794
       204        65.8044        67.2804
       205        65.8044        67.3102
       206        65.8044         67.264
       207        65.8044        67.3414
       208        65.7502         66.624
       209        65.4245        66.5985
       210        65.2445        66.7332
       211        64.8645        66.6042
       212        64.6304        66.7443
       213        64.6304        66.4541
       214        64.6304        65.6717
       215        64.5166        65.4566
       216        64.4192        65.1889
       217        64.3055        65.1764
       218        64.1236        65.0649
       219        64.1236        65.1736
       220        63.7691        65.1882
       221        63.5485        65.2456
       222        63.5485        64.9897
       223        62.7602        64.6239
       224        62.7602        64.9971
       225        62.7602        64.4992
       226        62.7602        64.2796
       227        62.5658        63.6434
       228        62.5658        63.8137
       229        62.5658        64.5288
       230        62.5658         63.963
       231        62.5658        63.9502
       232        62.5658        64.0157
       233        62.5464          63.79
       234        62.5464        63.5072
       235        62.1622        63.3481
       236        62.1622        63.4972
       237          61.69        63.5486
       238        61.3058        63.2859
       239        61.3058         63.077
       240        61.3058        62.9143
       241        61.3058        62.5354
       242        61.3058        62.3779
       243        61.3058         62.254
       244        61.3058        62.0739
       245        61.3058        61.8279
       246        61.3058        61.9933
       247        61.3058         61.596
       248        61.3058        61.8271
       249        60.1577        61.7239
       250        60.1577        61.5537
       251        59.9917        61.3578
       252        59.9917        60.7297
       253        59.9917        60.4978
       254        59.9917        60.5075
       255        59.9917        60.4883
       256        59.9917        61.0183
       257        59.9917        60.5161
       258        59.9917        60.6052
       259        59.9917         60.216
       260        59.9917        60.1379
       261        59.9917        60.2884
       262        59.9917        60.2474
       263        59.9917        60.4658
       264        59.9917        60.5964
       265        59.9694        60.1396
       266        59.9694        60.3322
       267        59.9694        60.1779
       268        59.9694        60.7688
       269        59.9694        61.1228
       270        59.9694        60.4504
       271        59.9694        60.7354
       272        59.8617        60.3552
       273        59.8617         60.318
       274        59.8617        60.4308
       275        59.8617        60.5399
       276        59.8617        60.3858
       277        59.8617        60.4718
       278        59.8617        60.2101
       279        59.8617        60.3777
       280        59.8617        60.2834
       281        59.8617        60.1231
       282        59.8617        60.1509
       283        59.8617        60.1464
       284        59.8617         60.484
       285        59.8617        60.3502
       286        59.8617        60.3733
       287        59.8617        60.4073
       288        59.8617        60.2278
       289        59.8617        60.3692
       290        59.8617         60.136
       291        59.8617        60.1182
       292        59.8617        59.9715
       293        59.8617         60.186
       294        59.8617         60.141
       295        59.8617        60.1172
       296        59.8617        60.0421
       297        59.8617        60.1227
       298        59.6991        59.9053
       299        59.6991        60.1298
       300        59.6991        59.9721
       301        59.6991        60.1785
       302        59.6991        60.1617
       303        59.6991         60.095
       304        59.6991        60.4604
       305        59.6991         60.305
       306        59.6991        60.0046
       307        59.6991        60.0011
       308        59.6991        59.9816
       309        59.6991         60.036
       310         59.597        59.9627
       311        59.1087        59.9821
       312        59.1087        59.7157
       313         59.106        59.5551
       314         59.106        59.7123
       315         59.106         59.624
       316         59.106        59.5149
       317         59.106        59.5391
       318         59.106         59.795
       319         59.106         59.606
       320         59.106        59.3437
       321         59.106        59.8125
       322        58.0508        59.9365
       323        58.0508        60.3008
       324        58.0508        60.2605
       325        57.6589        59.1665
       326        57.6589        59.1079
       327        57.6306        58.7198
       328        57.6306        58.3747
       329        57.6306         58.292
       330        57.2777        58.1465
       331        57.2777        58.1862
       332        57.2777        57.8474
       333        57.2777        57.6638
       334        57.2777        57.6475
       335        57.2582        57.6024
       336        57.2582        57.5376
       337         57.108        57.4685
       338         57.108        57.6363
       339         57.108        57.5085
       340         57.108        57.3218
       341         57.108        57.3304
       342         57.108        57.2991
       343         57.108        57.6172
       344         57.108        57.3013
       345         57.108        57.6234
       346         57.108        57.5175
       347         57.108        57.6077
       348         57.108         57.709
       349         57.108         57.564
       350         57.108        57.4345
       351         57.108        57.6071
       352         57.108        57.7314
       353         57.108        57.5657
       354         57.108        57.6707
       355         57.108        57.5956
       356         57.108        57.8461
       357         57.108        57.4926
       358        56.9317        57.8738
       359        56.9317        58.0399
       360        56.9317        58.1339
       361        56.9317        58.0687
       362        56.9317        57.6048
       363        56.9317        57.4877
       364        56.9317        57.4793
       365        56.9317        57.0297
       366        56.9317        57.1849
       367        56.9317        57.1387
       368        56.9317        57.1009
       369        56.9317        57.3731
       370        56.9215        57.2817
       371        56.9215        57.1228
       372        56.9215        57.0733
       373        56.9215        57.3058
       374        56.9215        57.4208
       375        56.9215        57.5229
       376        56.9215         57.373
       377        56.9215        57.5382
       378        56.9215        57.2159
       379        56.9215           57.4
       380        56.9215        57.3133
       381        56.8925        57.3705
       382        56.8925        57.2113
       383        56.8925        57.5042
       384        56.8925         57.806
       385        56.7176        58.0867
       386        56.7176        57.4655
       387        56.7176        57.3636
       388        56.7176        57.2569
       389        56.7176        57.3129
       390        56.7176        57.1688
       391        56.7176        57.0948
       392        56.7176        56.8649
       393        56.7176        56.8724
       394        56.7176        57.0006
       395        56.7176        57.0793
       396        56.7176        56.8241
       397        56.7176        56.8577
       398        56.7176        57.0465
       399        56.7176        57.0233
       400        56.7176        56.8641
       401        56.7176        57.0323
       402        56.7176         57.168
       403        56.7176        57.3789
       404        56.7176        57.0262
       405        56.7176        56.9326
       406        56.7176        57.0272
       407        56.7176        56.9306
       408        56.7176         57.244
       409        56.7176        56.9952
       410        56.7176        57.2755
       411        56.7176        57.4711
       412        56.7176        57.4768
       413        56.7176        57.3099
       414        56.7176        57.0928
       415        56.7176        57.1167
       416        56.7176        57.1749
       417        56.7176        57.0974
       418        56.7176        57.0026
       419        56.7176        57.0781
       420        56.7176        57.0638
       421        56.7176        57.3196
       422        56.7176        57.1341
       423        56.7176        57.2819
       424        56.7176        57.0266
       425        56.7176        57.3191
       426        56.7176        57.6298
       427        56.7176        57.4204
       428        56.7176         57.363
       429        56.7176        57.6046
       430        56.7176        57.0405
       431        56.7176        57.0752
       432        56.7176        57.1322
       433        56.7176        57.2224
       434        56.7176         57.496
       435        56.7176        57.7454
       436        56.7176        57.4208
       437        56.7176        57.3893
       438        56.7176        57.4397
       439        56.7176        57.3354
       440        56.7176        57.3545
       441        56.7176         56.938
       442        56.7176        57.1261
       443        56.7176        57.0984
       444        56.7176        57.2135
       445        56.7176         57.395
       446        56.7176         57.562
       447        56.7176        57.5013
       448        56.7176        57.7761
       449        56.7176        57.4104
       450        56.7176        57.3693
       451        56.7176        57.7433
       452        56.7176        57.4136
       453        56.7176        57.3307
       454        56.7176        57.0962
       455        56.7176        56.8953
       456        56.7176        57.1625
       457        56.7176        57.1424
       458        56.7176        57.0002
       459        56.7176        57.1639
       460        56.7176        57.2665
       461        56.7176        57.1435
       462        56.7176        57.2214
       463        56.7176        57.1813
       464        56.7176        57.1966
       465        56.7176         56.867
       466        56.7176        56.9477
       467        56.7176        57.0932
       468        56.7176        56.9382
       469        56.7176        57.2027
       470        56.7176        57.6866
       471        56.7176        57.2997
       472        56.7176        57.3671
       473        56.7176        57.2559
       474        56.7176        56.9523
       475        56.7176        56.9086
       476        56.7176        57.0215
       477        56.7176        57.2721
       478        56.7176        57.2739
       479        56.7176        57.4111
       480        56.7176        57.0376
       481        56.7176        57.2635
       482        56.7176        57.0675
       483        56.7176         57.345
       484        56.7176         57.444
       485        56.7176        57.2317
       486        56.7176        57.2575
       487        56.7176        57.1985
       488        56.7176        57.0751
       489        56.7176        57.2388
       490        56.7176        57.2626
       491        56.7176        57.1702
       492        56.7176        56.9962
       493        56.7176        56.8828
       494        56.7176        57.0368
       495        56.7176        56.9318
       496        56.3994        56.9345
       497        56.3994        56.8663
       498        56.3994        56.8912
       499        56.3994        57.3817
       500        56.3994        57.3908
       501        56.3994        57.0295
       502        56.3994        59.0021
       503        56.3994        65.1302
       504        56.3994        75.5299
       505        56.3994        86.6668
       506        56.3994        89.7756
       507        56.3994        84.6081
       508        56.3994        74.2572
       509        56.3994        64.2113
       510        56.3994        60.5303
       511        56.3994        58.2411
       512        56.3994        57.4611
       513        56.3994        56.9366
       514        56.3994        56.7147
       515        56.3994        56.6334
       516        56.3994        56.5189
       517        56.3994        56.6893
       518        56.3994        56.4954
       519        56.3994        56.5918
       520        56.3994        56.6341
       521        56.3994        56.6642
       522        56.3994        56.7443
       523        56.3994        56.8219
       524        56.3994         56.692
       525        56.3994        56.7893
       526        56.3994        56.8442
       527        56.3994        56.6738
       528        56.3994        56.7122
       529        56.3994        56.8536
       530        56.3994        56.9598
       531        56.3994         56.963
       532        56.3994        56.8038
       533        56.3994         56.776
       534        56.3994        56.6114
       535        56.3994        56.8156
       536        56.3994        56.7275
       537        56.3994        56.7425
       538        56.3994        56.7181
       539        56.3994        56.5399
       540        56.3994        56.5818
       541        56.3994         56.788
       542        56.3994        56.7667
       543        56.3994        56.9691
       544        56.3994        56.9624
       545        56.3994        56.6199
       546        56.3994        56.6502
       547        56.3994        56.5362
       548        56.3994        56.4834
       549        56.3994         56.512
       550        56.3994        56.4943
       551        56.3994        56.6557
       552        56.3994        56.6466
       553        56.3994        56.6282
       554        56.3994        56.5366
       555        56.3994        56.5057
       556        56.3994        56.7467
       557        56.3994        56.8395
       558        56.3994        57.8811
       559        56.3994        57.1216
       560        56.3994        57.0118
       561        56.3994        56.8176
       562        56.3994        56.5565
       563        56.3994        56.4972
       564        56.3994        56.4745
       565        56.3994         56.625
       566        56.3994        56.7554
       567        56.3994        56.7169
       568        56.3994        56.8599
       569        56.3994        56.7683
       570        56.3994        56.5586
       571        56.3994         56.673
       572        56.3994        56.5354
       573        56.3994        56.7118
       574        56.3994        56.9336
       575        56.3994        57.5605
       576        56.3994        57.2082
       577        56.3994        56.9131
       578        56.3994        57.0515
       579        56.3994        56.6785
       580        56.3994        56.9837
       581        56.3994        56.6749
       582        56.3994        57.1703
       583        56.3994        57.0088
       584        56.3994        56.8833
       585        56.3994        57.3144
       586        56.3994        56.8708
       587        56.3994        56.5755
       588        56.3994        56.8844
       589        56.3994        56.6556
       590        56.3994        56.5826
       591        56.3994        56.5079
       592        56.3994        56.7694
       593        56.3994        56.8857
       594        56.3994         56.925
       595        56.3994        56.6766
       596        56.3994        56.6573
       597        56.3994        56.6135
       598        56.3994        56.4984
       599        56.3994        56.6057
       600        56.3994        56.5955
       601        56.3994        56.4462
       602        56.3994        56.5273
       603        56.3994        56.6402
       604        56.3994        56.6039
       605        56.3994        56.8078
       606        56.3994        56.8512
       607        56.3994        57.0156
       608        56.3994        56.9679
       609        56.3994        57.3486
       610        56.3994         57.166
       611        56.3994        56.7337
       612        56.3994        56.8194
       613        56.3994        56.8803
       614        56.3994        56.7372
       615        56.3994        56.6273
       616        56.3994        56.9763
       617        56.3994        56.7814
       618        56.3994        56.8614
       619        56.3994        56.8627
       620        56.3994        56.6926
       621        56.3994         56.642
       622        56.3994        56.9457
       623        56.3994        56.6189
       624        56.3994        56.5894
       625        56.3994        56.6022
       626        56.3994        56.9907
       627        56.3994        56.6975
       628        56.3994        57.1918
       629        56.3994        56.9637
       630        56.3994        56.9437
       631        56.3994        56.8418
       632        56.3994        56.7403
       633        56.3994        56.7381
       634        56.3994        56.7668
       635        56.3994        56.8479
       636        56.3994         56.973
       637        56.3994        56.7687
       638        56.3994        56.5468
       639        56.3994        56.6696
       640        56.3994        56.8928
       641        56.3994        56.4753
       642        56.3994        56.7022
       643        56.3994        56.4993
       644        56.3994        56.5481
       645        56.3994        56.6744
       646        56.3994        56.9894
       647        56.3994        56.8423
       648        56.3994        56.9705
       649        56.3994        56.8887
       650        56.3994        56.8927
       651        56.3994        56.7939
       652        56.3994         56.688
       653        56.3994        56.7371
       654        56.3994        56.9452
       655        56.3994        57.2248
       656        56.3994        56.6436
       657        56.3994        57.0022
       658        56.3994        56.9722
       659        56.3994        57.3179
       660        56.3994        56.8862
       661        56.3994        57.0243
       662        56.3994        56.9233
       663        56.3994        56.7439
       664        56.3994         56.857
       665        56.3994        56.5651
       666        56.3994        56.8624
       667        56.3994        56.5062
       668        56.3994        56.4492
       669        56.3994        56.5504
       670        56.3994        56.7104
       671        56.3994        57.2536
       672        56.3994        57.5403
       673        56.3994        56.8998
       674        56.3994        56.8976
       675        56.3994        57.3063
       676        56.3994        56.9704
       677        56.3994        56.8367
       678        56.3994         57.143
       679        56.3994        56.9306
       680        56.3994        56.9545
       681        56.3994        56.7438
       682        56.3994        56.8812
       683        56.3994         56.854
       684        56.3994        56.7189
       685        56.3994        56.8573
       686        56.3994        56.5348
       687        56.3994        56.5615
       688        56.3994        56.5325
       689        56.3994        56.6314
       690        56.3994        56.6193
       691        56.3994        56.5408
       692        56.3994        56.5346
       693        56.3994        56.7188
       694        56.3994        56.7657
       695        56.3994        56.8298
       696        56.3994        56.4759
       697        56.3994         56.539
       698        56.3994        56.6241
       699        56.3994        56.7042
       700        56.3994        56.8587
       701        56.3994         56.648
       702        56.3994        56.5095
       703        56.3994        56.6531
       704        56.3994        56.5581
       705        56.3994        56.5819
       706        56.3994        56.8212
       707        56.3994        56.7145
       708        56.3994        56.8963
       709        56.3994        56.6129
       710        56.3994        56.5684
       711        56.3994        56.4677
       712        56.3994        56.6666
       713        56.3994         56.483
       714        56.3994        56.7704
       715        56.3994          56.61
       716        56.3994        56.6884
       717        56.3994        56.5509
       718        56.3994        56.6798
       719        56.3994        56.5238
       720        56.3994         56.497
       721        56.3994        56.5769
       722        56.3994        56.4208
       723        56.3994        56.7412
       724        56.3994        56.7697
       725        56.3994         56.656
       726        56.3994        56.6274
       727        56.3994        56.5362
       728        56.3994        56.4879
       729        56.3994        56.5977
       730        56.3994        56.4621
       731        56.3994         56.481
       732        56.3994        56.5821
       733        56.3994        56.6864
       734        56.3994        56.6253
       735        56.3994        57.1948
       736        56.3994         56.798
       737        56.3994        56.7481
       738        56.3994        57.0793
       739        56.3994        56.7931
       740        56.3994        57.0635
       741        56.3994        56.9005
       742        56.3994        56.8501
       743        56.3994        56.6628
       744        56.3994        56.6833
       745        56.3994         56.976
       746        56.3994        57.8488
       747        56.3994        57.4299
       748        56.3994        57.6799
       749        56.3994        57.1173
       750        56.3994        56.9592
       751        56.3994        56.7412
       752        56.3994         56.957
       753        56.3994        56.6788
       754        56.3994        56.8235
       755        56.3994        56.7406
       756        56.3994        56.5602
       757        56.3994        56.4565
       758        56.3994        56.5471
       759        56.3994        56.7002
       760        56.3994        56.5984
       761        56.3994        56.6417
       762        56.3994        56.8211
       763        56.3994        56.6633
       764        56.3994        56.7653
       765        56.3994        56.7564
       766        56.3994        56.7452
       767        56.3994        56.5725
       768        56.3994        56.7514
       769        56.3994        56.6799
       770        56.3994        56.5241
       771        56.3994        56.6095
       772        56.3994        56.8357
       773        56.3994         56.796
       774        56.3994         56.533
       775        56.3994        56.6218
       776        56.3994        56.8281
       777        56.3994        56.6319
       778        56.3994        57.0293
       779        56.3994        56.9311
       780        56.3994        56.9843
       781        56.3994        57.2324
       782        56.3994        57.3499
       783        56.3994         57.291
       784        56.3994        56.7861
       785        56.3994        56.8066
       786        56.3994         56.869
       787        56.3994        56.8778
       788        56.3994        56.9684
       789        56.3994        56.8441
       790        56.3994        56.6637
       791        56.3994        56.7903
       792        56.3994        56.6115
       793        56.3994        56.5337
       794        56.3994        56.5513
       795        56.3994        56.5476
       796        56.3994        56.6716
       797        56.3994        56.7925
       798        56.3994        57.0591
       799        56.3994          56.91
       800        56.3994        56.7872
       801        56.3994        57.0216
       802        56.3994        56.8503
       803        56.3994        56.9148
       804        56.3994        56.8168
       805        56.3994        56.7151
       806        56.3994        56.8467
       807        56.3994        56.6319
       808        56.3994        56.9424
       809        56.3994        57.3065
       810        56.3994        56.9715
       811        56.3994        56.6622
       812        56.3994        56.6961
       813        56.3994        56.6767
       814        56.3994        56.8346
       815        56.3994         56.835
       816        56.3994        56.7548
       817        56.3994        56.8903
       818        56.3994        56.8575
       819        56.3994        56.9266
       820        56.3994        56.9516
       821        56.3994        56.8084
       822        56.3994        56.6626
       823        56.3994        57.1363
       824        56.3994        56.7803
       825        56.3994        56.8959
       826        56.3994        56.9247
       827        56.3994        56.8402
       828        56.3994         56.919
       829        56.3994        56.7707
       830        56.3994        56.8216
       831        56.3994        56.8407
       832        56.3994        56.6436
       833        56.3994        56.7952
       834        56.3994        56.6102
       835        56.3994        56.6904
       836        56.3994        56.6496
       837        56.3994        56.6473
       838        56.3994        56.5436
       839        56.3994        56.4793
       840        56.3994        56.6077
       841        56.3994        56.6274
       842        56.3994        56.5445
       843        56.3994        56.4952
       844        56.3994        56.9938
       845        56.3994         57.001
       846        56.3994        57.0314
       847        56.3994        56.8518
       848        56.3994        56.9029
       849        56.3994        56.7926
       850        56.3994        57.2808
       851        56.3994        57.4158
       852        56.3994        57.1427
       853        56.3994        56.8954
       854        56.3994        56.6028
       855        56.3994        56.5697
       856        56.3994        56.4636
       857        56.3994        56.4881
       858        56.3994        56.5282
       859        56.3994        56.6294
       860        56.3994         56.475
       861        56.3994        56.4777
       862        56.3994         56.794
       863        56.3994        56.7463
       864        56.3994        56.5969
       865        56.3994        56.6025
       866        56.3994        56.8521
       867        56.3994        56.8675
       868        56.3994        56.7587
       869        56.3994        56.9082
       870        56.3994        57.2057
       871        56.3994        57.0185
       872        56.3994        57.0399
       873        56.3994        56.8004
       874        56.3994        56.8234
       875        56.3994        56.6611
       876        56.3994        56.6023
       877        56.3994        56.6785
       878        56.3994        56.8073
       879        56.3994        56.8934
       880        56.3994        56.8596
       881        56.3994         56.622
       882        56.3994        56.4902
       883        56.3994        56.4965
       884        56.3994         56.663
       885        56.3994         56.673
       886        56.3994         56.947
       887        56.3994        56.9897
       888        56.3994        57.0118
       889        56.3994        57.1668
       890        56.3994         57.077
       891        56.3994        56.8226
       892        56.3994        56.7736
       893        56.3994        56.6607
       894        56.3994        56.5773
       895        56.3994        57.0635
       896        56.3994        56.9766
       897        56.3994        56.6068
       898        56.3994        56.7156
       899        56.3994        56.9803
       900        56.3994        56.8787
       901        56.3994        56.9387
       902        56.3994        56.7738
       903        56.3994        56.9643
       904        56.3994        56.9274
       905        56.3994        57.2036
       906        56.3994        56.7158
       907        56.3994        57.0498
       908        56.3994        56.7056
       909        56.3994        56.7175
       910        56.3994        56.6621
       911        56.3994         56.862
       912        56.3994        56.8453
       913        56.3994        56.7076
       914        56.3994        56.9339
       915        56.3994        56.7787
       916        56.3994        57.0413
       917        56.3994        57.0956
       918        56.3994        57.2756
       919        56.3994        57.0815
       920        56.3994        57.0556
       921        56.3994        57.1195
       922        56.3994         56.979
       923        56.3994        56.4728
       924        56.3994        56.6584
       925        56.3994        56.8501
       926        56.3994        56.6656
       927        56.3994        56.5863
       928        56.3994        56.8829
       929        56.3994        56.6533
       930        56.3994        56.6362
       931        56.3994        56.6734
       932        56.3994        56.5022
       933        56.3994         56.591
       934        56.3994        56.6922
       935        56.3994         56.559
       936        56.3994        56.5515
       937        56.3994        56.5936
       938        56.3994        56.4171
       939        56.3994        56.5196
       940        56.3994        56.6883
       941        56.3994         56.661
       942        56.3994        56.8913
       943        56.3994        56.8785
       944        56.3994        56.5399
       945        56.3994        56.6873
       946        56.3994        56.6369
       947        56.3994         56.917
       948        56.3994        56.8279
       949        56.3994        57.1155
       950        56.3994        56.8406
       951        56.3994        56.6372
       952        56.3994        56.6963
       953        56.3994        56.7577
       954        56.3994        56.8203
       955        56.3994        57.0052
       956        56.3994        57.1338
       957        56.3994        56.8091
       958        56.3994        56.6967
       959        56.3994        56.8898
       960        56.3994        57.0353
       961        56.3994        56.9361
       962        56.3994        56.8723
       963        56.3994        56.6147
       964        56.3994         56.689
       965        56.3994        56.5585
       966        56.3994        56.7022
       967        56.3994        56.7444
       968        55.5282        56.7467
       969        55.5282        56.5708
       970        55.5282        56.4767
       971        55.5282         56.263
       972        55.5282        56.2211
       973        55.5282        56.1547
       974        55.5282        56.0567
       975        55.5282         56.079
       976        55.5282        56.0873
       977        55.5282        56.6089
       978        55.5282        56.3137
       979        55.5282        56.0189
       980        55.5282        56.1128
       981        55.5282        55.9832
       982        55.5282        56.0572
       983        55.5282        55.6029
       984        55.5282        55.6536
       985        55.5282        55.8699
       986        55.5282        55.5402
       987        55.5282        55.8368
       988        55.5282        55.7031
       989        55.5282        55.7402
       990        55.5282        55.7491
       991        55.5282        55.9609
       992        55.5282        55.8535
       993        55.5282         56.014
       994        55.5282        56.2206
       995        55.5282        56.3885
       996        55.5282        55.8266
       997        55.5282        56.1843
       998        55.5282          55.84
       999        55.5282        55.9575
      1000        55.5282        55.8864
