#  DISTANCE:   ACTUAL_GOFR:   AVE_GOFR:      ERROR:
     1.83395       0.998655    0.945034  0.00661044
      1.8596        1.03571    0.988921  0.00609899
     1.88525        1.04366     1.02534  0.00443575
      1.9109        1.07659     1.05834  0.00510218
     1.93655        1.12565     1.09732  0.00649921
      1.9622        1.17012     1.13061   0.0060573
     1.98785        1.16843     1.16153  0.00474574
      2.0135        1.18679     1.18866  0.00398136
     2.03915        1.22098     1.20939  0.00634256
      2.0648         1.2149     1.21311  0.00564967
     2.09045        1.20292     1.21318  0.00489984
      2.1161        1.19959      1.2127  0.00594149
     2.14174        1.16609     1.20055  0.00668321
     2.16739         1.1434     1.18106   0.0066829
     2.19304        1.12663     1.14509  0.00476027
     2.21869        1.11762     1.12243  0.00477796
     2.24434        1.06217     1.08866  0.00772405
     2.26999        1.04285      1.0606  0.00450919
     2.29564        1.02337     1.03278  0.00455218
     2.32129       0.990528    0.998089  0.00450354
     2.34694       0.987269    0.971252  0.00574906
     2.37259       0.935381    0.954128  0.00595672
     2.39824       0.917859    0.939669  0.00610165
     2.42389       0.912275    0.923098  0.00505614
     2.44954       0.892767    0.902052   0.0026132
     2.47519       0.871477    0.899431  0.00384051
     2.50084       0.887974    0.902596  0.00345147
     2.52649       0.916947    0.900697  0.00357613
     2.55214       0.880024    0.900345  0.00311279


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00325553  0.00156604 0.000242826
    0.910562      0.0281488   0.0277391 0.000774173
    0.936212       0.167304    0.175554  0.00211519
    0.961861       0.622707    0.585109  0.00725173
    0.987511        1.23296     1.22464  0.00710975
     1.01316        1.89876     1.88366  0.00936051
     1.03881        2.41054     2.33307    0.018574
     1.06446        2.51418     2.56313  0.00913876
     1.09011        2.54538     2.56079   0.0128192
     1.11576        2.40354     2.39733   0.0129678
     1.14141        2.11001     2.17878  0.00912041
     1.16706        1.87912     1.93296  0.00883104
     1.19271        1.72731     1.72796  0.00909409
     1.21836        1.53846     1.54749   0.0108262
     1.24401        1.30282     1.37577   0.0100154
     1.26966        1.21719     1.22945   0.0097828
     1.29531        1.10609     1.11468   0.0100588
     1.32096       0.986327     1.02602  0.00881414
     1.34661       0.946023    0.948801  0.00453433
     1.37226       0.911942    0.883184  0.00540355
     1.39791       0.839315    0.819606  0.00497344
     1.42355       0.757373     0.77614   0.0058824
      1.4492       0.709413    0.738243  0.00649597
     1.47485       0.698456    0.716165  0.00649623
      1.5005        0.74068    0.696012  0.00664673
     1.52615       0.719431    0.685229  0.00738353
      1.5518       0.730588    0.683619  0.00591678
     1.57745       0.707614    0.674011  0.00470636
      1.6031       0.718155     0.67877  0.00543559
     1.62875       0.726223    0.683416  0.00664804
      1.6544       0.732663    0.701741   0.0049917
     1.68005        0.74574    0.729843  0.00681434
      1.7057       0.749559    0.748432  0.00464313
     1.73135        0.76114    0.778348  0.00549902
       1.757        0.81579    0.815861  0.00539459
     1.78265       0.848122    0.853904  0.00545141
      1.8083       0.879545    0.894101  0.00636696
     1.83395       0.947185      0.9452  0.00610402
      1.8596       0.980849      0.9883  0.00566135
     1.88525        1.00586     1.02384  0.00434029
      1.9109        1.05374     1.05799  0.00472197
     1.93655        1.06352     1.09472  0.00649863
      1.9622        1.10635     1.12874  0.00587182
     1.98785        1.15232     1.16082  0.00443327
      2.0135        1.16245     1.18665   0.0041545
     2.03915        1.21713     1.20999  0.00588252
      2.0648        1.21425      1.2132  0.00521575
     2.09045        1.22694     1.21424   0.0046358
      2.1161        1.20937     1.21245  0.00548999
     2.14174        1.18493     1.19934  0.00627618
     2.16739          1.163     1.17967  0.00631153
     2.19304        1.12014     1.14317  0.00476533
     2.21869         1.1072     1.12125  0.00455178
     2.24434        1.09432      1.0891  0.00714215
     2.26999        1.04444     1.05936   0.0043303
     2.29564        1.03194     1.03271  0.00420247
     2.32129        1.03104     1.00062  0.00481808
     2.34694       0.998807    0.973371  0.00568416
     2.37259       0.975319    0.955758   0.0057172
     2.39824       0.948569    0.940353  0.00567057
     2.42389       0.925452    0.923279  0.00467045
     2.44954        0.89722    0.901681  0.00243848
     2.47519       0.883058    0.898171   0.0037459
     2.50084       0.905044    0.902785  0.00319111
     2.52649       0.898152    0.900501   0.0033064
     2.55214       0.909926    0.901082  0.00295932


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00343895  0.00169982 0.000259731
    0.910562      0.0258536   0.0276044 0.000730495
    0.936212       0.159684     0.17442  0.00224741
    0.961861       0.543224    0.582118  0.00732494
    0.987511        1.23915     1.22568  0.00667703
     1.01316        1.92549     1.88664  0.00915642
     1.03881        2.40246     2.33803   0.0178963
     1.06446        2.49501     2.55827  0.00969525
     1.09011        2.51976     2.55786    0.012234
     1.11576        2.39607     2.39724   0.0120419
     1.14141        2.11539     2.17426  0.00952709
     1.16706        1.92388     1.93231  0.00822403
     1.19271        1.74669      1.7293  0.00854232
     1.21836        1.54884     1.54759   0.0100533
     1.24401        1.36646     1.37511  0.00932208
     1.26966        1.28778     1.23362  0.00993147
     1.29531        1.12251     1.11524  0.00935588
     1.32096        1.02586     1.02601  0.00818457
     1.34661       0.953112    0.949109  0.00422089
     1.37226       0.883168    0.883183  0.00501758
     1.39791       0.835383    0.820733  0.00474416
     1.42355       0.784501    0.776738  0.00549246
      1.4492       0.740205    0.738383  0.00603348
     1.47485       0.723647      0.7167  0.00605415
      1.5005       0.700778    0.696352  0.00618067
     1.52615       0.683741    0.685122   0.0068569
      1.5518        0.67318    0.682873  0.00554094
     1.57745       0.663444    0.673256  0.00443031
      1.6031        0.71624    0.681447  0.00566809
     1.62875       0.722257     0.68619  0.00672724
      1.6544       0.699892    0.701609   0.0046369
     1.68005       0.704586    0.728039  0.00656208
      1.7057       0.764999    0.749616  0.00445972
     1.73135       0.806504    0.780359  0.00546163
       1.757       0.811626    0.815559  0.00501773
     1.78265       0.849128    0.853563  0.00507269
      1.8083       0.885288    0.893472  0.00594322
     1.83395        0.92831    0.943993    0.005786
      1.8596       0.961878    0.986413  0.00556265
     1.88525        0.99048     1.02146  0.00463846
      1.9109         1.0561     1.05785  0.00438662
     1.93655        1.08769     1.09422  0.00605379
      1.9622         1.1151     1.12777  0.00553262
     1.98785        1.12666     1.15838  0.00474094
      2.0135        1.16728     1.18526  0.00408146
     2.03915        1.20654     1.20974  0.00546749
      2.0648        1.22964     1.21437  0.00497369
     2.09045        1.23404     1.21566  0.00451523
      2.1161         1.2106     1.21232  0.00509943
     2.14174        1.19679     1.19916  0.00583054
     2.16739         1.1774     1.17951  0.00586278
     2.19304        1.14361     1.14321  0.00442505
     2.21869        1.11752     1.12099  0.00423444
     2.24434        1.10157     1.08999  0.00668728
     2.26999        1.05272     1.05889  0.00404693
     2.29564        1.03481     1.03286  0.00390497
     2.32129       0.995026     1.00022  0.00449049
     2.34694       0.974635    0.973462  0.00527887
     2.37259       0.967971     0.95663  0.00537497
     2.39824       0.937631    0.940159  0.00526886
     2.42389       0.938922    0.924396  0.00446851
     2.44954       0.934215    0.904004  0.00318464
     2.47519       0.903138    0.898526   0.0034951
     2.50084       0.894657    0.902204  0.00301551
     2.52649       0.896661    0.900227  0.00308158
     2.55214       0.902219    0.901163  0.00274905


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913              0   0.0015865 0.000265991
    0.910562      0.0127319   0.0266129  0.00117575
    0.936212       0.179593    0.174765  0.00212388
    0.961861       0.596084    0.583049  0.00689553
    0.987511         1.2724     1.22879  0.00692039
     1.01316        1.87921     1.88615  0.00855939
     1.03881        2.36216     2.33964   0.0167753
     1.06446        2.61366     2.56196   0.0097267
     1.09011        2.55774     2.55785   0.0114184
     1.11576        2.33868     2.39334   0.0118552
     1.14141        2.20444     2.17627  0.00910192
     1.16706        2.03308     1.93903   0.0100516
     1.19271         1.7945     1.73365  0.00901099
     1.21836        1.53974     1.54707  0.00939671
     1.24401        1.34651      1.3732  0.00889344
     1.26966        1.14807     1.22792   0.0107833
     1.29531        1.04446     1.11052  0.00985046
     1.32096       0.965399     1.02197  0.00857864
     1.34661       0.897469    0.945666  0.00515571
     1.37226       0.864558    0.881942  0.00483428
     1.39791       0.816622    0.820459  0.00443579
     1.42355       0.782322     0.77711   0.0051389
      1.4492        0.73128     0.73791   0.0056498
     1.47485       0.689625    0.714895   0.0059135
      1.5005       0.684399    0.695555  0.00581977
     1.52615       0.685345    0.685137  0.00639979
      1.5518       0.691416    0.683443  0.00520073
     1.57745       0.683444    0.673935  0.00418669
      1.6031       0.723017    0.684218  0.00592914
     1.62875       0.688838    0.686367  0.00628107
      1.6544       0.720108    0.702843  0.00448878
     1.68005       0.743933    0.729098  0.00620957
      1.7057       0.749954    0.749638  0.00416246
     1.73135       0.778365    0.780226  0.00509914
       1.757       0.833796    0.816774  0.00482828
     1.78265       0.894178     0.85627  0.00540911
      1.8083       0.913729    0.894822  0.00569838
     1.83395        0.95042    0.944422  0.00541611
      1.8596        1.00739    0.987811  0.00536472
     1.88525        1.02212      1.0215  0.00432944
      1.9109         1.0673     1.05848  0.00413914
     1.93655        1.09118     1.09402  0.00565359
      1.9622        1.15742     1.12974  0.00550555
     1.98785        1.18007     1.15983  0.00464013
      2.0135        1.16248     1.18374  0.00408213
     2.03915        1.19681     1.20888  0.00517051
      2.0648        1.20129      1.2135  0.00471794
     2.09045        1.20249     1.21478  0.00429871
      2.1161        1.19541     1.21119  0.00488248
     2.14174        1.17962     1.19786   0.0055855
     2.16739        1.14261     1.17705  0.00596574
     2.19304        1.14288     1.14318   0.0041301
     2.21869        1.11612     1.12066  0.00396454
     2.24434        1.06571     1.08837  0.00643439
     2.26999        1.05584     1.05868  0.00378221
     2.29564         1.0254     1.03236  0.00367621
     2.32129       0.989828    0.999531  0.00424427
     2.34694       0.974041      0.9735  0.00492708
     2.37259       0.937116    0.955329  0.00517168
     2.39824        0.92816    0.939359  0.00497796
     2.42389        0.93946    0.925401  0.00428197
     2.44954       0.910565    0.904442  0.00300222
     2.47519       0.880731     0.89734  0.00345756
     2.50084       0.900663    0.902101  0.00281623
     2.52649       0.899868    0.900203  0.00287624
     2.55214       0.898129    0.900961  0.00257321


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000733642   0.0015332 0.000254651
    0.910562      0.0207435   0.0262461  0.00115808
    0.936212       0.196922     0.17615  0.00240051
    0.961861       0.589292    0.583439  0.00647559
    0.987511        1.22343     1.22845  0.00649598
     1.01316        1.80838     1.88129  0.00930276
     1.03881        2.33298     2.33922    0.015732
     1.06446        2.60466     2.56463  0.00947777
     1.09011        2.51039     2.55489   0.0110833
     1.11576        2.43092     2.39569   0.0113445
     1.14141        2.16726     2.17571  0.00855046
     1.16706        1.97036     1.94099  0.00961224
     1.19271        1.71542     1.73251  0.00851954
     1.21836         1.4962     1.54389  0.00933168
     1.24401        1.33073     1.37055  0.00872473
     1.26966        1.22585     1.22779   0.0101102
     1.29531        1.14909     1.11293   0.0095252
     1.32096        1.03884     1.02303  0.00810702
     1.34661       0.965587    0.946911  0.00498154
     1.37226       0.897431     0.88291  0.00462806
     1.39791       0.809327    0.819763  0.00421276
     1.42355       0.798215    0.778429  0.00498414
      1.4492       0.799926    0.741786  0.00649148
     1.47485       0.712868    0.714768  0.00554526
      1.5005       0.704302    0.696102  0.00548165
     1.52615       0.691157    0.685513  0.00601085
      1.5518        0.67573    0.682961  0.00489797
     1.57745       0.677787    0.674176  0.00393194
      1.6031       0.669923    0.683325  0.00562548
     1.62875       0.689664    0.686573  0.00589188
      1.6544       0.708904    0.703221  0.00422419
     1.68005       0.698479    0.727185  0.00610925
      1.7057       0.703475    0.746753  0.00479919
     1.73135        0.77446    0.779866  0.00479316
       1.757       0.799262     0.81568  0.00464892
     1.78265        0.85915     0.85645  0.00507404
      1.8083       0.854387    0.892295  0.00587597
     1.83395       0.915712    0.942627  0.00536661
      1.8596       0.947912    0.985317  0.00557897
     1.88525        1.01492     1.02109  0.00407835
      1.9109        1.06949     1.05917  0.00393723
     1.93655        1.08102      1.0932  0.00535826
      1.9622        1.15179     1.13112  0.00533113
     1.98785        1.17662     1.16088  0.00446721
      2.0135        1.20242     1.18491  0.00399038
     2.03915        1.21757     1.20942   0.0048758
      2.0648        1.23321     1.21473  0.00458111
     2.09045        1.21928     1.21506  0.00403922
      2.1161        1.23152     1.21246  0.00473986
     2.14174         1.1971     1.19781  0.00523661
     2.16739         1.1663     1.17638  0.00563055
     2.19304         1.1487     1.14353  0.00388634
     2.21869        1.14085     1.12193  0.00391241
     2.24434        1.07729     1.08768  0.00606938
     2.26999        1.07237     1.05954  0.00364132
     2.29564        1.05026     1.03348  0.00361261
     2.32129        1.02023     1.00082  0.00417149
     2.34694        1.01763    0.976259  0.00533569
     2.37259       0.991419    0.957585  0.00531765
     2.39824       0.980128    0.941907  0.00527885
     2.42389       0.943011    0.926501   0.0041534
     2.44954       0.907657    0.904643  0.00282129
     2.47519       0.883943    0.896502   0.0033413
     2.50084       0.868953    0.900029  0.00331582
     2.52649       0.868393    0.898215  0.00331306
     2.55214       0.858182    0.898287  0.00353856


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00238434  0.00158326 0.000244544
    0.910562      0.0211766   0.0259479  0.00112769
    0.936212       0.182338    0.176514  0.00228674
    0.961861       0.586032    0.583591  0.00609647
    0.987511        1.24173     1.22924  0.00616059
     1.01316        1.83482     1.87855  0.00914827
     1.03881        2.29691     2.33673   0.0150022
     1.06446        2.55636     2.56414  0.00893272
     1.09011        2.56959     2.55575    0.010465
     1.11576        2.43464     2.39798   0.0109061
     1.14141        2.16218     2.17491  0.00808439
     1.16706        1.95415     1.94176  0.00907793
     1.19271        1.76598     1.73448   0.0082427
     1.21836        1.57407     1.54566  0.00895005
     1.24401        1.43208     1.37416  0.00893082
     1.26966        1.23679     1.22832   0.0095293
     1.29531        1.11951     1.11332  0.00897276
     1.32096        1.00931     1.02222  0.00767016
     1.34661        0.92131    0.945405  0.00491086
     1.37226       0.877429    0.882587  0.00436703
     1.39791       0.804219    0.818849  0.00406296
     1.42355       0.778742    0.778447  0.00469099
      1.4492       0.732682     0.74125  0.00613168
     1.47485       0.720032    0.715078  0.00522771
      1.5005       0.701543    0.696422  0.00516854
     1.52615       0.683541    0.685397  0.00565839
      1.5518       0.668781    0.682127  0.00468034
     1.57745       0.661135    0.673409  0.00377474
      1.6031       0.657767    0.681821  0.00549179
     1.62875        0.67334    0.685794  0.00559648
      1.6544       0.675556    0.701594  0.00427772
     1.68005       0.719991    0.726762  0.00576451
      1.7057       0.756964    0.747354  0.00455432
     1.73135       0.783612    0.780086  0.00451627
       1.757       0.840624    0.817147  0.00460119
     1.78265       0.856981    0.856481  0.00477566
      1.8083       0.900969    0.892805  0.00555243
     1.83395       0.974474    0.944501  0.00536793
      1.8596       0.993798    0.985816  0.00527305
     1.88525         1.0235     1.02123   0.0038409
      1.9109        1.06015     1.05923  0.00370605
     1.93655        1.07468     1.09211  0.00515264
      1.9622        1.13817     1.13154  0.00503362
     1.98785        1.17056     1.16145  0.00424056
      2.0135        1.20375     1.18602  0.00390646
     2.03915        1.21085      1.2095  0.00458971
      2.0648        1.20829     1.21436  0.00432727
     2.09045        1.22878     1.21587  0.00388144
      2.1161        1.20579     1.21207  0.00447725
     2.14174        1.20909     1.19847  0.00497044
     2.16739         1.1589     1.17535  0.00539232
     2.19304        1.14083     1.14337  0.00366096
     2.21869        1.09821     1.12053  0.00392312
     2.24434         1.0718     1.08674  0.00578381
     2.26999         1.0655     1.05989  0.00344398
     2.29564        1.02326     1.03288   0.0034498
     2.32129        1.01112     1.00143  0.00396982
     2.34694         1.0057    0.977991  0.00529551
     2.37259       0.952451    0.957283  0.00501341
     2.39824        0.94079    0.941841  0.00496874
     2.42389       0.927316    0.926549  0.00390935
     2.44954       0.922223    0.905677  0.00283854
     2.47519       0.890004     0.89612  0.00316655
     2.50084       0.895513    0.899764   0.0031314
     2.52649       0.875498    0.896878  0.00337691
     2.55214       0.879914    0.897206  0.00349156


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00160484  0.00158446 0.000230961
    0.910562      0.0380659   0.0266211  0.00124995
    0.936212       0.193931    0.177481  0.00235555
    0.961861       0.604583    0.584758  0.00586826
    0.987511        1.23105     1.22934  0.00581916
     1.01316        1.83832     1.87632  0.00890893
     1.03881         2.2695       2.333   0.0146264
     1.06446         2.5588     2.56384  0.00844139
     1.09011        2.53514     2.55461  0.00994611
     1.11576        2.44294     2.40047   0.0105824
     1.14141        2.24713     2.17892  0.00857321
     1.16706        1.93514     1.94139  0.00858105
     1.19271        1.71186     1.73322  0.00787998
     1.21836        1.54393     1.54557  0.00845334
     1.24401        1.40447     1.37585  0.00859187
     1.26966        1.29303     1.23191  0.00965433
     1.29531        1.10064     1.11261  0.00850188
     1.32096        1.04403     1.02343  0.00733912
     1.34661       0.917528    0.943857  0.00487614
     1.37226       0.868409      0.8818  0.00419485
     1.39791       0.852435    0.820714  0.00424413
     1.42355       0.748868    0.776804  0.00470941
      1.4492       0.711225    0.739582  0.00601363
     1.47485       0.693422    0.713875  0.00507383
      1.5005       0.740489     0.69887  0.00543033
     1.52615       0.656824     0.68381  0.00556224
      1.5518       0.661534    0.680983  0.00455799
     1.57745       0.672058    0.673334  0.00356578
      1.6031       0.699167    0.682785  0.00527055
     1.62875       0.679282    0.685432  0.00529725
      1.6544       0.737281    0.703577    0.004476
     1.68005       0.741936    0.727605  0.00550556
      1.7057       0.744684    0.747205  0.00430371
     1.73135       0.792153    0.780756  0.00431484
       1.757       0.814348    0.816992  0.00434819
     1.78265       0.859647    0.856657  0.00451358
      1.8083       0.892129    0.892768  0.00524409
     1.83395       0.929153    0.943648  0.00513698
      1.8596        0.99252    0.986189  0.00499324
     1.88525       0.997441     1.01991  0.00384821
      1.9109        1.03372     1.05781   0.0037614
     1.93655        1.09641     1.09235   0.0048719
      1.9622        1.13177     1.13155  0.00475399
     1.98785        1.12766     1.15957  0.00440091
      2.0135        1.15902     1.18452  0.00396696
     2.03915        1.19347     1.20861  0.00442038
      2.0648         1.1883     1.21291  0.00432223
     2.09045        1.18084     1.21392  0.00412475
      2.1161        1.20907      1.2119  0.00423161
     2.14174        1.17842     1.19736  0.00481754
     2.16739        1.17011     1.17506  0.00510059
     2.19304        1.16176     1.14439  0.00359731
     2.21869        1.16307     1.12289  0.00435932
     2.24434        1.11756     1.08846  0.00571018
     2.26999        1.07269      1.0606  0.00332522
     2.29564         1.0512      1.0339  0.00340497
     2.32129        1.03388     1.00323   0.0041385
     2.34694        1.00709    0.979608  0.00524233
     2.37259       0.988657    0.959026  0.00502877
     2.39824       0.969858    0.943398  0.00493046
     2.42389       0.935292    0.927035  0.00372222
     2.44954       0.913515    0.906112  0.00271404
     2.47519       0.904768    0.896601  0.00302685
     2.50084       0.892223    0.899345  0.00298533
     2.52649       0.891559    0.896583  0.00320221
     2.55214       0.893211    0.896984  0.00330463


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000229263  0.00151314 0.000229555
    0.910562      0.0249875   0.0265351  0.00118711
    0.936212       0.187213    0.177994  0.00228658
    0.961861       0.564492    0.583691  0.00565551
    0.987511        1.18583     1.22705   0.0059463
     1.01316        1.91108     1.87815  0.00862582
     1.03881        2.37128     2.33501   0.0139947
     1.06446        2.55189     2.56322  0.00802051
     1.09011        2.52517     2.55306  0.00954255
     1.11576        2.34713     2.39767   0.0103912
     1.14141        2.09171     2.17433  0.00926964
     1.16706        1.91144     1.93982  0.00827298
     1.19271        1.79165      1.7363  0.00804287
     1.21836        1.55997     1.54632  0.00804233
     1.24401        1.41185     1.37774  0.00834594
     1.26966        1.26918     1.23387   0.0093433
     1.29531        1.12608     1.11332  0.00808392
     1.32096        1.02833     1.02369  0.00695737
     1.34661       0.952122    0.944292  0.00463886
     1.37226       0.905497    0.883047  0.00415536
     1.39791       0.850836      0.8223  0.00430668
     1.42355        0.78342    0.777152   0.0044744
      1.4492       0.757747    0.740538  0.00577262
     1.47485       0.712702    0.713813  0.00480717
      1.5005       0.673474    0.697533  0.00530647
     1.52615       0.670098    0.683088  0.00531611
      1.5518        0.66571    0.680179  0.00438841
     1.57745       0.663285    0.672805   0.0034171
      1.6031       0.660086     0.68159  0.00512676
     1.62875       0.700858    0.686244  0.00508028
      1.6544       0.706267    0.703718  0.00424266
     1.68005       0.705883    0.726461  0.00533317
      1.7057       0.734058    0.746513  0.00413246
     1.73135       0.798454    0.781688  0.00418707
       1.757       0.838833    0.818141  0.00426859
     1.78265       0.873082    0.857522  0.00435802
      1.8083       0.915431    0.893961  0.00510194
     1.83395       0.942402    0.943582  0.00486703
      1.8596       0.965668    0.985109  0.00484583
     1.88525        1.02754     1.02031  0.00366655
      1.9109        1.08898     1.05945  0.00390467
     1.93655        1.10592     1.09307  0.00466756
      1.9622        1.14743     1.13238  0.00457665
     1.98785        1.14529     1.15882    0.004233
      2.0135        1.15862     1.18316  0.00398548
     2.03915         1.1572     1.20591  0.00494722
      2.0648        1.15078     1.20964  0.00518602
     2.09045        1.17057     1.21164  0.00449476
      2.1161        1.18105     1.21028  0.00430912
     2.14174        1.17741     1.19631    0.004677
     2.16739        1.14943     1.17371  0.00500735
     2.19304        1.15159     1.14477  0.00342787
     2.21869        1.14149     1.12387   0.0042383
     2.24434        1.12074     1.09016  0.00565684
     2.26999        1.10602     1.06299  0.00391623
     2.29564        1.05077     1.03479  0.00333947
     2.32129        1.01833     1.00403  0.00399623
     2.34694       0.980841    0.979672  0.00496682
     2.37259       0.963582    0.959266  0.00476981
     2.39824       0.939504    0.943193  0.00467522
     2.42389       0.951946    0.928346  0.00375013
     2.44954       0.920391    0.906864  0.00267322
     2.47519       0.927913    0.898249   0.0032857
     2.50084       0.903442     0.89956  0.00283598
     2.52649       0.881309    0.895779  0.00313295
     2.55214       0.884082    0.896305  0.00319972


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
