2.00 1.40208 0.0454126 1.37681 0.0561248
1.85 1.51341 0.0541745 1.64942 0.0533855
1.70 1.92176 0.0455085 1.97596 0.0551718
1.55 2.29723 0.0536496 2.3704 0.0642919
1.40 2.91054 0.0580869 3.0517 0.0776979
1.25 3.76397 0.0774827 4.04595 0.0993274
1.10 5.60086 0.137297 5.51583 0.166251
0.95 8.51138 0.18952 8.48522 0.222861
0.80 14.2328 0.324265 14.3831 0.294266
0.65 26.5458 0.468118 28.0779 0.553249
0.50 44.8014 0.438108 45.0832 0.606433
